Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),PLANTAX08:OFFICE MI_OBJETO_PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),PLANTAX08:OFFICE MI_OBJETO_PEOPLE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PLANTAX08:OFFICE MI_OBJETO_PEOPLE:Zone Thermal Comfort Mean Radiant Temperature [C](Hourly),PLANTAX08:OFFICE MI_OBJETO_PEOPLE:Zone Thermal Comfort Operative Temperature [C](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),Carbon Equivalent:Facility [kg](Hourly)
 05/16  17:00:00,19.333333333333333,7.416666666666667,100841.66666666667,5.391666666666667,302.5,345.9166666666667,112.91666666666667,260.22014186058819,43.773527575587198,0.44640546125591559,9.157911085136407,28.79116308991982,27.233494676160566,23347307.399100935,12977169.904799996,0.0
 05/16  18:00:00,19.583333333333333,9.166666666666666,100800.0,5.325,293.3333333333333,256.3333333333333,119.25,270.20257842052589,31.928721920752925,0.4461346519674631,9.152834729811673,28.738818938291403,27.24470688573707,23039902.34236979,12977169.904799996,0.0
 05/16  19:00:00,20.116666666666668,8.366666666666668,100800.0,6.2,254.16666666666667,151.66666666666667,89.5,278.92322352441087,20.07686162254255,0.43096327580591517,8.873487146537329,28.386125508576514,27.18110270777413,7590849.636237072,0.0,0.0
 05/16  20:00:00,18.916666666666669,7.083333333333333,100800.0,6.783333333333334,255.83333333333335,59.5,27.083333333333333,287.40661871593945,8.497183975923049,0.4324580943365321,8.900541293003423,28.01829878843621,27.187029809095177,4777799.983793067,0.0,0.0
 05/16  21:00:00,17.416666666666669,7.583333333333333,100800.0,7.2,254.16666666666667,5.833333333333332,2.083333333333333,296.34950411412657,-2.540743783451196,0.43711929886159248,8.985709008101422,27.72370186140085,27.203173716413674,2371424.900569818,0.0,0.0
 05/16  22:00:00,17.0,8.291666666666666,100800.0,5.9750000000000009,244.16666666666667,0.0,0.0,306.3558890340964,-12.70103039764924,0.44404691395043757,9.113834508254543,27.546282104369018,27.212111701867089,1308850.7739538453,0.0,0.0
 05/16  23:00:00,16.416666666666669,8.791666666666666,100858.33333333333,3.9333333333333337,251.66666666666667,0.0,0.0,317.9980304852841,-21.521645558920338,0.4332541493003818,8.917195669331285,27.410522705030617,27.164155712026177,966528.0154354514,0.0,0.0
 05/16  24:00:00,15.416666666666666,9.0,100900.0,3.1,271.6666666666667,0.0,0.0,331.7054665072156,-28.378439003306157,0.3819176129032578,8.044130013583923,27.26373528815833,26.99975585944428,966528.0154354514,0.0,0.0
 05/17  01:00:00,15.35,8.183333333333334,100958.33333333333,3.6833333333333337,280.0,0.0,0.0,12.52218878886554,-32.311200879485578,0.32640525456431399,7.217767462509211,27.12631265596133,26.83932923880671,966528.0154354514,0.0,0.0
 05/17  02:00:00,15.25,7.833333333333333,101000.0,4.1000000000000009,285.8333333333333,0.0,0.0,5.193602938069083,-33.16986632222685,0.28951603865111,6.744923201896387,27.01053635841468,26.73917078036159,966528.0154354514,0.0,0.0
 05/17  03:00:00,15.0,9.166666666666666,101000.0,4.1000000000000009,284.1666666666667,0.0,0.0,20.65376453634046,-30.597134558395188,0.24642638578768739,6.262244775971091,26.89992301867477,26.617736950291996,966528.0154354514,0.0,0.0
 05/17  04:00:00,15.35,9.183333333333336,101000.0,4.1000000000000009,285.8333333333333,0.0,0.0,35.36791545727107,-25.001164799787899,0.22555914035724523,6.055825819630788,26.81446972426455,26.540355601059134,966528.0154354514,0.0,0.0
 05/17  05:00:00,15.25,9.416666666666666,101000.0,3.516666666666667,290.0,0.0,0.0,47.970247218593367,-17.085639072674608,0.2081182816917346,5.899538164334554,26.74081015405548,26.484948299505147,966528.0154354514,0.0,0.0
 05/17  06:00:00,13.833333333333334,10.0,101000.0,2.8083333333333337,290.0,0.0,0.0,58.70144877697066,-7.540223914462312,0.16625074047435199,5.580000810326685,26.634034662116325,26.348993990773086,966528.0154354514,0.0,0.0
 05/17  07:00:00,12.183333333333332,8.25,101000.0,2.891666666666667,284.1666666666667,22.027777777777776,15.833333333333334,68.08349223037769,3.0959759220944664,0.17488815603603048,5.644575018985205,26.786576206691689,26.375389431299856,13943697.920235448,12977169.904799996,0.0
 05/17  08:00:00,12.416666666666666,7.0,101000.0,2.5166666666666668,291.6666666666667,96.58333333333333,119.25,76.70117113785345,14.43227791978248,0.28751927828078968,6.765709867791998,27.24912344512087,26.7394801486162,13943697.920235448,12977169.904799996,0.0
 05/17  09:00:00,14.75,7.583333333333333,101000.0,2.6833333333333337,282.5,172.58333333333335,293.4166666666667,85.18441170035821,26.175074770013443,0.45634661752288838,9.361457753083052,27.932748634541313,27.261351478040735,16286789.262710398,12977169.904799996,0.0
 05/17  10:00:00,15.883333333333333,7.3,101058.33333333333,3.6833333333333337,252.5,244.58333333333335,384.75,94.34662798840928,38.062990443034127,0.4655554130915749,9.52564908955999,28.41031090147626,27.30827744880413,19604498.242116035,12977169.904799996,0.0
 05/17  11:00:00,16.5,5.166666666666667,101100.0,4.683333333333333,275.0,348.8333333333333,269.5833333333333,105.5676771079729,49.76896842053866,0.45188103285961397,9.26155353701956,28.583816855229299,27.297189285977784,20775778.22188396,12977169.904799996,0.0
 05/17  12:00:00,17.0,4.0,101100.0,5.1000000000000009,288.3333333333333,384.8333333333333,110.08333333333333,121.8176381158702,60.65752414761338,0.4429037065408791,9.092610337970586,28.56697274803628,27.313059102739218,20584443.965805726,12977169.904799996,0.0
 05/17  13:00:00,17.0,5.633333333333333,101100.0,5.1000000000000009,303.3333333333333,293.4166666666667,16.416666666666666,149.47807975879878,69.0175699117719,0.44339078535534667,9.101818535744512,28.442294374583939,27.34016863194495,19682531.50632626,12977169.904799996,0.0
 05/17  14:00:00,17.583333333333333,6.916666666666667,101100.0,5.741666666666666,314.1666666666667,287.0833333333333,6.0,190.92504525878554,71.08116247896914,0.4511918182162686,9.248184019999572,28.42676488388149,27.358927593813389,19815552.416398817,12977169.904799996,0.0
 05/17  15:00:00,18.0,7.0,101041.66666666667,5.558333333333334,315.8333333333333,273.4166666666667,4.583333333333333,226.44004327599456,65.30056108843951,0.450282782988789,9.2309631247616,28.421548541683028,27.34593083363974,19964600.98001935,12977169.904799996,0.0
 05/17  16:00:00,18.350000000000006,6.6499999999999999,101000.0,5.1000000000000009,296.6666666666667,243.5,2.0833333333333337,247.3181495126059,55.325935632703217,0.4490653410219178,9.207963656022996,28.394075589283529,27.334535804014196,19933464.272963369,12977169.904799996,0.0
 05/17  17:00:00,18.833333333333333,6.166666666666667,101000.0,4.516666666666667,291.6666666666667,196.08333333333335,0.9166666666666666,260.48538638081899,43.90669489636394,0.44695208262131988,9.168175565936295,28.34006714484914,27.327411730088227,19727533.68781304,12977169.904799996,0.0
 05/17  18:00:00,19.0,4.833333333333333,101000.0,4.1000000000000009,305.8333333333333,136.91666666666667,0.08333333333333332,270.43132830178669,32.05767216582003,0.4442786408479266,9.118136045672904,28.249371773046908,27.324430730433549,19139836.353808479,12977169.904799996,0.0
 05/17  19:00:00,19.0,5.166666666666667,101000.0,4.1000000000000009,315.8333333333333,74.5,0.0,279.1271025836461,20.2093680310311,0.4310075162241606,8.874754157026166,27.92169137072939,27.2960092733843,3405623.641856494,0.0,0.0
 05/17  20:00:00,18.416666666666669,6.0,101000.0,3.516666666666667,285.0,28.5,0.0,287.5932532580541,8.638872530612565,0.44149112305190327,9.06629243370102,27.669095887507713,27.31047893020293,1854879.3839699315,0.0,0.0
 05/17  21:00:00,17.416666666666669,6.0,101000.0,3.1,260.0,2.916666666666666,0.0,296.5225340738764,-2.3852112752890237,0.4347947126497011,8.944613916356153,27.48570092932997,27.27532158185285,989833.8496257087,0.0,0.0
 05/17  22:00:00,17.233333333333336,6.233333333333333,101000.0,3.1,242.5,0.0,0.0,306.5144543955338,-12.527663019404363,0.39334771166041157,8.22525559009376,27.34828552664462,27.148895730887515,966528.0154354514,0.0,0.0
 05/17  23:00:00,16.0,6.75,101000.0,3.1,230.0,0.0,0.0,318.1351890011357,-21.32772537128618,0.34543152020861797,7.493222929853492,27.207761551848465,27.001867237644693,966528.0154354514,0.0,0.0
 05/17  24:00:00,15.0,7.0,101058.33333333333,2.5166666666666668,235.83333333333335,0.0,0.0,331.80675175054378,-28.164287306005595,0.2682683501518945,6.499641088296478,27.051610009046369,26.773121975453845,966528.0154354514,0.0,0.0
 05/18  01:00:00,15.583333333333334,7.583333333333333,101100.0,2.1,234.16666666666667,0.0,0.0,12.479751476417901,-32.087513413254509,0.23488220333041957,6.145064397947384,26.941716449893105,26.667947237230409,966528.0154354514,0.0,0.0
 05/18  02:00:00,14.833333333333334,9.166666666666666,101100.0,2.1,230.0,0.0,0.0,5.1689437092295889,-32.94415970314716,0.21181618740111397,5.935240939103458,26.83316565731629,26.579308152411714,966528.0154354514,0.0,0.0
 05/18  03:00:00,14.0,10.0,101100.0,2.1,224.16666666666667,0.0,0.0,20.57028792694769,-30.38227124551113,0.16077417760199268,5.537830524029832,26.70430625990723,26.396058260447235,966528.0154354514,0.0,0.0
 05/18  04:00:00,14.116666666666668,9.708333333333334,101041.66666666667,2.1,202.5,0.0,0.0,35.24147987860328,-24.80556253323982,0.13411955182817546,5.373423971375537,26.601373767355125,26.291798742060043,966528.0154354514,0.0,0.0
 05/18  05:00:00,13.5,8.625,101000.0,2.1,195.83333333333335,0.0,0.0,47.817917166414989,-16.91161678632974,0.10225052386161658,5.220867737074026,26.496780546304949,26.188443737739488,966528.0154354514,0.0,0.0
 05/18  06:00:00,13.0,8.583333333333334,101000.0,2.6833333333333337,211.66666666666667,0.0,0.0,58.53328860085946,-7.385998160345739,0.049734645185512859,5.054291009767897,26.38118345684749,26.04171957516264,966528.0154354514,0.0,0.0
 05/18  07:00:00,12.883333333333333,8.591666666666667,101000.0,2.5166666666666668,202.5,21.388888888888887,13.333333333333334,67.90270184154463,3.2340500149817776,0.023744339052716613,5.011986399104231,26.331209931457605,25.969276868230709,966528.0154354514,0.0,0.0
 05/18  08:00:00,12.916666666666666,8.125,101000.0,1.4583333333333333,201.66666666666667,96.16666666666667,112.0,76.50587908996165,14.558602498581335,0.08323271430427908,5.168932792934304,26.608019506737255,26.1573510202673,966528.0154354514,0.0,0.0
 05/18  09:00:00,15.333333333333334,9.75,101000.0,1.2916666666666668,221.66666666666667,166.08333333333335,328.1666666666667,84.96864484008087,26.294719218896899,0.2831513516266875,6.804380767360004,27.267109774518688,26.748580459263406,1025009.7022806695,0.0,0.0
 05/18  10:00:00,17.0,9.950000000000001,101058.33333333333,1.8499999999999999,224.16666666666667,202.25,516.75,94.10018691794154,38.18242634585289,0.4692830459126515,9.599380262833315,27.920989052752544,27.264857857026944,3833282.878507265,0.0,0.0
 05/18  11:00:00,18.75,7.916666666666667,101100.0,2.6833333333333337,266.6666666666667,251.33333333333335,551.5833333333334,105.27651344212474,49.89791333482475,0.45943742130656325,9.40627815330397,28.21287265688176,27.236889552138693,6096607.087613756,0.0,0.0
 05/18  12:00:00,21.75,8.75,101100.0,2.8083333333333337,317.5,378.9166666666667,415.5,121.47783750544868,60.812384687767089,0.452617490285755,9.275353911829628,28.32497239777935,27.235790449486144,7928051.570887698,0.0,0.0
 05/18  13:00:00,22.066666666666668,8.133333333333333,101041.66666666667,2.308333333333333,248.33333333333335,466.9166666666667,303.1666666666667,149.20030271873098,69.21856914509447,0.4505186212337276,9.235454760463995,28.34738042930913,27.225634807818314,8245378.511815049,0.0,0.0
 05/18  14:00:00,21.166666666666669,6.333333333333333,101000.0,2.1,236.66666666666667,445.75,370.25,191.0155447621332,71.30254161333714,0.45225747714655525,9.268416952312771,28.422984016794456,27.254068657312958,8171062.954125124,0.0,0.0
 05/18  15:00:00,22.75,6.583333333333333,101000.0,2.391666666666667,264.1666666666667,384.6666666666667,447.25,226.75932150924698,65.48301103462606,0.4557073446111697,9.334297130394776,28.577114353715474,27.295756823384229,9875638.642392513,0.0,0.0
 05/18  16:00:00,23.416666666666669,7.3500000000000009,101000.0,1.6666666666666668,215.83333333333335,321.5,490.4166666666667,247.6235685570276,55.47328659953504,0.45503624296791897,9.321426416445286,28.736658714075039,27.310983213230427,11274614.289928291,0.0,0.0
 05/18  17:00:00,23.0,7.483333333333333,101000.0,1.7583333333333336,30.0,215.25,549.3333333333334,260.7438750214134,44.038062017824618,0.45063089729857416,9.2375632562745,28.78925566990998,27.304959773632107,11410634.988873197,0.0,0.0
 05/18  18:00:00,23.0,6.0,100941.66666666667,3.058333333333333,248.33333333333335,172.25,465.5833333333333,270.6539501495934,32.18514083320397,0.44663446166302026,9.16232473292145,28.770369303170115,27.301740970499279,11227652.003794292,0.0,0.0
 05/18  19:00:00,22.3,6.166666666666667,100900.0,5.116666666666666,232.5,123.25,285.5,279.32524191964839,20.340454982086649,0.43741205481175157,8.991044638673769,28.597077337384634,27.293164042498395,9496501.989566867,0.0,0.0
 05/18  20:00:00,20.75,7.0,100958.33333333333,4.9750000000000009,231.66666666666667,54.25,74.75,287.77432243983795,8.779002604759004,0.43360309444690717,8.92135210435682,28.24708840810294,27.274825887963674,6453387.008419685,0.0,0.0
 05/18  21:00:00,18.833333333333333,7.0,101000.0,4.1000000000000009,222.5,5.499999999999999,5.416666666666665,296.69001683576979,-2.2315627622045137,0.4359764393457212,8.964767262046414,27.898720510179087,27.265774954255194,3545499.568099984,0.0,0.0
 05/18  22:00:00,18.0,7.116666666666667,101000.0,4.1000000000000009,227.5,0.0,0.0,306.66742379288299,-12.356699238911299,0.4432405159025643,9.098785858861606,27.689167459711219,27.271536854411037,2053496.663919725,0.0,0.0
 05/18  23:00:00,15.666666666666666,7.083333333333333,101058.33333333333,3.516666666666667,222.5,0.0,0.0,318.2668054433746,-21.13692801150171,0.4265161287820946,8.800860416210036,27.497452227207277,27.203330947084124,1015878.3655120866,0.0,0.0
 05/18  24:00:00,12.833333333333334,7.583333333333333,101100.0,3.1,210.0,0.0,0.0,331.90294809343956,-27.95413291026026,0.3133467762432504,7.0666963180319188,27.25002433769247,26.87720978469274,966528.0154354514,0.0,0.0
 05/19  01:00:00,13.283333333333334,7.883333333333333,101100.0,2.5166666666666668,210.0,0.0,0.0,12.44118556638206,-31.868779384973455,0.2290303156541441,6.089987989023347,27.044178969932415,26.624742164914158,966528.0154354514,0.0,0.0
 05/19  02:00:00,12.333333333333334,7.916666666666667,101100.0,1.75,221.66666666666667,0.0,0.0,5.143191670521496,-32.724021643336588,0.18582441596270958,5.731636530471358,26.860679701743267,26.49349368102847,966528.0154354514,0.0,0.0
 05/19  03:00:00,11.0,8.0,101100.0,1.5,218.33333333333335,0.0,0.0,20.486636258138643,-30.173203658597659,0.08555272248945289,5.16136001329414,26.64545966641819,26.199089330697377,966528.0154354514,0.0,0.0
 05/19  04:00:00,12.166666666666666,9.924999999999999,101100.0,2.433333333333333,198.33333333333335,0.0,0.0,35.11626152462442,-24.615678341574186,0.041586312486157909,5.035991594286396,26.489080889665485,26.062596327850288,966528.0154354514,0.0,0.0
 05/19  05:00:00,11.833333333333334,9.958333333333334,101100.0,2.8083333333333337,195.83333333333335,0.0,0.0,47.66764825511567,-16.74310512791615,0.02641910864573269,5.020166577608852,26.355253054775387,25.98230018543944,966528.0154354514,0.0,0.0
 05/19  06:00:00,10.416666666666666,8.416666666666666,101100.0,1.0833333333333335,233.33333333333335,0.0,0.0,58.367676196084548,-7.237071819712045,-0.045082602280913579,5.049800883503136,26.20246149935271,25.771929062566945,966528.0154354514,0.0,0.0
 05/19  07:00:00,11.283333333333334,8.583333333333334,101100.0,0.0,0.0,23.0,22.0,67.72477440541064,3.366978792560909,-0.07198428142236592,5.113209154488788,26.173313589170975,25.708647541668218,966528.0154354514,0.0,0.0
 05/19  08:00:00,12.666666666666666,8.416666666666666,101158.33333333333,0.0,0.0,95.16666666666667,167.16666666666667,76.31370637564064,14.679850077233505,0.053557689998382809,5.111726466186728,26.57873796477892,26.08144106704937,966528.0154354514,0.0,0.0
 05/19  09:00:00,14.75,9.166666666666666,101200.0,0.0,0.0,148.58333333333335,421.4166666666667,84.75624083552768,26.40924592452245,0.2902002385196525,6.903886165976194,27.326306381990553,26.77728930574526,1054698.4375401382,0.0,0.0
 05/19  10:00:00,16.583333333333333,10.291666666666666,101200.0,1.8083333333333334,295.8333333333333,163.41666666666669,626.25,93.8572967486519,38.29656120423556,0.4687294791642822,9.588218581608694,27.97095577781715,27.27817087881556,3931444.8311476216,0.0,0.0
 05/19  11:00:00,18.75,10.791666666666666,101200.0,2.5166666666666668,255.83333333333335,161.66666666666667,749.8333333333334,104.9887305344978,50.021185707989847,0.4620084769279677,9.456076683631368,28.249214764216988,27.234643347676785,6471937.876023893,0.0,0.0
 05/19  12:00:00,21.75,10.416666666666666,101200.0,2.391666666666667,236.66666666666667,173.5,797.25,121.13963107403034,60.961040159139638,0.4493358096350237,9.213379947447521,28.261466946289106,27.17442538515927,7895890.721930745,0.0,0.0
 05/19  13:00:00,22.883333333333338,9.591666666666669,101200.0,3.475,243.33333333333335,169.83333333333335,829.1666666666666,148.91842790250508,69.41327540382177,0.446170089873513,9.15357420554759,28.15767232671359,27.15387634631755,7788661.264303658,0.0,0.0
 05/19  14:00:00,24.083333333333333,9.708333333333334,101141.66666666667,3.516666666666667,219.16666666666667,163.50000000000004,846.6666666666666,191.09868204595308,71.51883365637265,0.45658161356083989,9.351108347578189,28.23621955752671,27.189582329636467,8949135.412084425,0.0,0.0
 05/19  15:00:00,25.583333333333333,10.0,101100.0,2.1666666666666667,219.16666666666667,151.41666666666667,846.0833333333334,227.0708312185843,65.66181332230967,0.4603714855819367,9.424082200677632,28.438960673353024,27.203031876670285,11234734.248463672,0.0,0.0
 05/19  16:00:00,26.233333333333336,9.241666666666668,101041.66666666667,1.8499999999999999,250.0,155.0,799.6666666666666,247.92131379973774,55.618145746975738,0.4578314500549201,9.375076273213195,28.643851909949974,27.201333869502663,13114203.049813644,0.0,0.0
 05/19  17:00:00,26.75,9.458333333333334,101000.0,2.1,354.1666666666667,157.25,709.1666666666666,260.9954745267379,44.16761371083706,0.45476683559195166,9.316252420460705,28.792613219886645,27.208927624499894,14235992.155062737,0.0,0.0
 05/19  18:00:00,27.0,10.0,101000.0,3.266666666666667,297.5,151.08333333333335,556.9166666666666,270.87035018766098,32.311097886083498,0.4488808051013276,9.204645358541003,28.834721669260224,27.19650284150373,14335262.530681348,0.0,0.0
 05/19  19:00:00,26.53333333333333,9.65,100941.66666666667,4.1000000000000009,248.33333333333335,119.91666666666667,331.5,279.517571039873,20.47007752712742,0.44051404506296407,9.048409264629031,28.69352272309587,27.16945434037797,13552935.181991015,0.0,0.0
 05/19  20:00:00,25.5,9.75,100958.33333333333,4.683333333333333,245.83333333333335,54.25,104.58333333333333,287.94977330084267,8.917514926916164,0.43464620619998636,8.940366537735266,28.367289380655877,27.141947330866399,10602293.631251799,0.0,0.0
 05/19  21:00:00,23.25,10.583333333333334,101058.33333333333,5.1000000000000009,255.83333333333335,5.75,8.333333333333333,296.85191663936208,-2.079870798822453,0.43583592283086777,8.962233964950587,28.010612582719575,27.121921200153197,7135683.474964852,0.0,0.0
 05/19  22:00:00,22.233333333333336,8.433333333333336,101158.33333333333,3.9333333333333337,265.8333333333333,0.0,0.0,306.8147818934987,-12.188222763439939,0.44279462938593,9.090475792772145,27.79785541029926,27.123021643577606,5347696.474818484,0.0,0.0
 05/19  23:00:00,20.416666666666669,8.583333333333334,101200.0,2.5166666666666668,270.0,0.0,0.0,318.39288952371836,-20.94934408181722,0.44002138805879439,9.039084967274258,27.635398738309858,27.131685438169428,3387274.018135975,0.0,0.0
 05/19  24:00:00,17.833333333333333,10.0,101258.33333333333,1.75,211.66666666666667,0.0,0.0,331.9940907180705,-27.74806647379155,0.444887590354837,9.129498599515129,27.48158517146332,27.132616141468316,1644540.857065064,0.0,0.0
 05/20  01:00:00,17.583333333333333,8.891666666666668,101300.0,1.8499999999999999,175.83333333333335,0.0,0.0,12.406439968944467,-31.655081154561228,0.4456460339490826,9.143681678881082,27.37346906435582,27.12061499279639,1040276.883653772,0.0,0.0
 05/20  02:00:00,17.416666666666669,8.625,101300.0,2.1,185.83333333333335,0.0,0.0,5.11637796318428,-32.50952416060388,0.43018268125362288,8.862194769832369,27.27567335106835,27.08484017478372,966528.0154354514,0.0,0.0
 05/20  03:00:00,16.416666666666669,9.583333333333334,101300.0,0.875,229.16666666666667,0.0,0.0,20.402850227716006,-29.969994948062806,0.3794822617911851,8.00344247418247,27.153703966801758,26.940251036897054,966528.0154354514,0.0,0.0
 05/20  04:00:00,15.416666666666666,9.416666666666666,101300.0,1.2249999999999999,70.0,0.0,0.0,34.992301783354758,-24.431567541080346,0.321566874283066,7.15813051069689,27.014057611266535,26.766586805457789,966528.0154354514,0.0,0.0
 05/20  05:00:00,15.0,9.583333333333334,101300.0,1.75,120.0,0.0,0.0,47.519490926573158,-16.580150527922958,0.2592659642548167,6.398878802195218,26.874564736791787,26.59395222984243,966528.0154354514,0.0,0.0
 05/20  06:00:00,14.416666666666666,10.0,101358.33333333333,1.5,85.0,0.0,0.0,58.20467487346579,-7.093480928712498,0.21561761410278625,5.9692401723646,26.745387256391596,26.46053796016319,966528.0154354514,0.0,0.0
 05/20  07:00:00,13.416666666666666,9.416666666666666,101400.0,1.8499999999999999,48.333333333333339,24.277777777777776,26.833333333333333,67.54978828298879,3.494737486833953,0.241307803220697,6.228932683794312,26.920050286575689,26.53945264878517,13943697.920235448,12977169.904799996,0.0
 05/20  08:00:00,14.166666666666666,9.583333333333334,101400.0,3.266666666666667,51.666666666666667,94.66666666666667,193.08333333333335,76.1247501366986,14.79600728606603,0.39123636652156215,8.257144299254806,27.474829769798246,26.98861164868597,14449736.64947059,12977169.904799996,0.0
 05/20  09:00:00,17.333333333333333,9.416666666666666,101458.33333333333,4.1000000000000009,48.333333333333339,145.41666666666667,443.75,84.54732363002229,26.518652313865798,0.4807968370495928,9.828725181859552,28.197850236096277,27.261339028995736,19290639.633611166,12977169.904799996,0.0
 05/20  10:00:00,20.05,9.875,101500.0,4.1000000000000009,51.666666666666667,163.33333333333335,633.75,93.61812490268533,38.40540128698721,0.4668561202217192,9.550786066094432,28.677947111409027,27.24124485699683,23216016.344852155,12977169.904799996,0.0
 05/20  11:00:00,23.25,9.625,101500.0,5.325,60.0,163.75,755.5,104.70457271158142,50.13879455892958,0.45589045865274926,9.337992198555638,28.8760880717235,27.210324036139668,26131412.889932738,12977169.904799996,0.0
 05/20  12:00:00,25.816666666666668,9.816666666666667,101500.0,5.558333333333334,60.0,159.16666666666667,824.1666666666666,120.80338046228703,61.10348275494099,0.4452470392906613,9.136395642767836,28.847176014866535,27.185958464351278,27002448.19545852,12977169.904799996,0.0
 05/20  13:00:00,27.21666666666667,10.341666666666667,101500.0,4.516666666666667,71.66666666666667,144.83333333333335,871.3333333333334,148.63273082429149,69.60162863076156,0.44879238857073386,9.202943981418436,28.76420583673148,27.18837425230424,27376239.360886598,12977169.904799996,0.0
 05/20  14:00:00,29.083333333333333,8.375,101441.66666666667,4.1000000000000009,80.0,139.0,886.8333333333334,191.1742022759333,71.72997509651022,0.45604032187554757,9.340631799367353,28.857825585271628,27.207094513989188,27678329.48872232,12977169.904799996,0.0
 05/20  15:00:00,30.583333333333333,7.0,101400.0,4.683333333333333,68.33333333333333,135.66666666666667,873.9166666666666,227.37423093461383,65.83695281653192,0.4556982282884949,9.33407121195235,29.053948882743783,27.24012261011094,27918910.241568086,12977169.904799996,0.0
 05/20  16:00:00,29.95,7.758333333333333,101341.66666666667,5.1000000000000009,95.0,149.0,812.5833333333334,248.211176282883,55.76050713061355,0.4548158729125095,9.317189020590256,29.24541889769979,27.275229322583486,27738874.62745135,12977169.904799996,0.0
 05/20  17:00:00,30.25,7.541666666666667,101300.0,5.741666666666666,85.0,152.91666666666667,720.6666666666666,261.24005439020797,44.29533285143081,0.4549851981743133,9.320449666473694,29.395934197396199,27.295547591467288,27903852.379484744,12977169.904799996,0.0
 05/20  18:00:00,31.0,6.416666666666667,101300.0,6.2,100.83333333333333,150.41666666666667,559.25,271.0804370957208,32.435511421557347,0.4480438448584747,9.188868431128425,29.46392516518426,27.300924085296474,28150521.814959207,12977169.904799996,0.0
 05/20  19:00:00,29.95,6.7,101300.0,4.9750000000000009,89.16666666666667,122.25,319.6666666666667,279.70402181901167,20.598189049491358,0.4281907986371838,8.823476220560068,29.13594086525856,27.259576501384499,14687803.729312286,0.0,0.0
 05/20  20:00:00,28.5,5.916666666666667,101300.0,4.1000000000000009,95.0,55.25,98.83333333333333,288.1195552844801,9.054348873046159,0.431616250822018,8.885259060914258,28.730764752498844,27.272177604595755,13882808.336941611,0.0,0.0
 05/20  21:00:00,25.666666666666669,7.333333333333333,101358.33333333333,4.683333333333333,178.33333333333335,5.833333333333332,7.833333333333331,297.00820020093928,-1.9302088645047196,0.4336963500716675,8.92330269384356,28.35501059786704,27.27692891392526,9679880.70778646,0.0,0.0
 05/20  22:00:00,22.833333333333333,9.0,101400.0,4.516666666666667,249.16666666666667,0.0,0.0,306.95651583635728,-12.022317687844988,0.44305375893484646,9.095296680674468,28.10225563298779,27.273467805708738,6681496.9881086009,0.0,0.0
 05/20  23:00:00,21.416666666666669,9.583333333333334,101458.33333333333,3.516666666666667,252.5,0.0,0.0,318.5134532011621,-20.76506396730256,0.445316227373334,9.137512969368063,27.923058894490635,27.246398053480335,5028913.075921274,0.0,0.0
 05/20  24:00:00,19.833333333333333,10.583333333333334,101500.0,1.875,222.5,0.0,0.0,332.080216593464,-27.54617787498877,0.44619912536218628,9.154043821706687,27.761155692735753,27.20819654641663,3587593.064855584,0.0,0.0
 05/21  01:00:00,19.583333333333333,12.341666666666669,101500.0,0.4166666666666667,237.5,0.0,0.0,12.375462142729275,-31.446499829281746,0.4506268654811487,9.23751362377744,27.642314615052827,27.171724698660097,3110439.894948878,0.0,0.0
 05/21  02:00:00,18.833333333333333,12.541666666666666,101500.0,0.0,0.0,0.0,0.0,5.088534921853539,-32.300737688685789,0.44977568209737059,9.221395995724683,27.52919597974241,27.105266332631787,2561473.2568473538,0.0,0.0
 05/21  03:00:00,18.0,12.0,101500.0,0.0,0.0,0.0,0.0,20.31897263436878,-29.772706286318294,0.4487093352742768,9.201244300630897,27.426759965467963,27.064532522210773,1919636.3276863788,0.0,0.0
 05/21  04:00:00,17.416666666666669,12.583333333333334,101441.66666666667,1.2249999999999999,29.166666666666669,0.0,0.0,34.86964414187937,-24.25328305562952,0.44826540476913898,9.192884221384665,27.334882766433457,27.032335558262358,1385494.974448294,0.0,0.0
 05/21  05:00:00,16.416666666666669,12.416666666666666,101400.0,1.75,38.333333333333339,0.0,0.0,47.373497376227,-16.422796691120156,0.44271590361629378,9.089858264192195,27.235248990575984,26.983363857759785,979113.5303356979,0.0,0.0
 05/21  06:00:00,15.825000000000001,11.416666666666666,101400.0,1.675,30.0,0.0,0.0,58.04434926498315,-6.955258561551649,0.4054672669275285,8.429340078641376,27.130019338048116,26.869094684975314,966528.0154354514,0.0,0.0
 05/21  07:00:00,15.525,10.65,101341.66666666667,1.9749999999999999,47.5,23.972222222222219,24.666666666666669,67.37782275684458,3.6173044677068177,0.4382033063707406,9.021117847505279,27.339018064439349,26.989368747716268,14494820.857378135,12977169.904799996,0.0
