Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),Carbon Equivalent:Facility [kg](Hourly)
 06/05  15:00:00,26853589.06401624,12977169.904799996,0.0
 06/05  16:00:00,26818993.853893546,12977169.904799996,0.0
 06/05  17:00:00,26643139.778950547,12977169.904799996,0.0
 06/05  18:00:00,26355808.558426709,12977169.904799996,0.0
 06/05  19:00:00,12870774.315497749,0.0,0.0
 06/05  20:00:00,9878680.51295032,0.0,0.0
 06/05  21:00:00,6713904.597579749,0.0,0.0
 06/05  22:00:00,4863857.934053714,0.0,0.0
 06/05  23:00:00,3888869.3877991538,0.0,0.0
 06/05  24:00:00,3074092.8438932646,0.0,0.0
 06/06  01:00:00,2317560.9921036448,0.0,0.0
 06/06  02:00:00,1918391.8749382538,0.0,0.0
 06/06  03:00:00,1351342.6171977723,0.0,0.0
 06/06  04:00:00,1226584.593836573,0.0,0.0
 06/06  05:00:00,1283177.7284393854,0.0,0.0
 06/06  06:00:00,1201690.52629079,0.0,0.0
 06/06  07:00:00,15995721.261909226,12977169.904799996,0.0
 06/06  08:00:00,18288521.913368673,12977169.904799996,0.0
 06/06  09:00:00,22353339.700103359,12977169.904799996,0.0
 06/06  10:00:00,24231161.72823927,12977169.904799996,0.0
 06/06  11:00:00,25608618.835364283,12977169.904799996,0.0
 06/06  12:00:00,25938648.769865574,12977169.904799996,0.0
 06/06  13:00:00,26240202.337088027,12977169.904799996,0.0
 06/06  14:00:00,26748633.140076486,12977169.904799996,0.0
 06/06  15:00:00,26743250.088659478,12977169.904799996,0.0
 06/06  16:00:00,26523735.1969777,12977169.904799996,0.0
 06/06  17:00:00,26764237.75557128,12977169.904799996,0.0
 06/06  18:00:00,26934590.91015204,12977169.904799996,0.0
 06/06  19:00:00,11110717.255729283,0.0,0.0
 06/06  20:00:00,8274062.498181663,0.0,0.0
 06/06  21:00:00,6164167.475453275,0.0,0.0
 06/06  22:00:00,5180522.437760571,0.0,0.0
 06/06  23:00:00,4125907.2212114289,0.0,0.0
 06/06  24:00:00,3081563.840759381,0.0,0.0
 06/07  01:00:00,2419320.778346645,0.0,0.0
 06/07  02:00:00,1603351.9414865969,0.0,0.0
 06/07  03:00:00,1126520.0185987715,0.0,0.0
 06/07  04:00:00,1173224.6309685324,0.0,0.0
 06/07  05:00:00,975176.3398100967,0.0,0.0
 06/07  06:00:00,966528.0154354514,0.0,0.0
 06/07  07:00:00,14508178.39723321,12977169.904799996,0.0
 06/07  08:00:00,16251964.886456544,12977169.904799996,0.0
 06/07  09:00:00,17833118.240399645,12977169.904799996,0.0
 06/07  10:00:00,18148336.951697,12977169.904799996,0.0
 06/07  11:00:00,21921710.759119225,12977169.904799996,0.0
 06/07  12:00:00,25813126.99234713,12977169.904799996,0.0
 06/07  13:00:00,26133189.830471614,12977169.904799996,0.0
 06/07  14:00:00,26662298.30966029,12977169.904799996,0.0
 06/07  15:00:00,27079913.680927896,12977169.904799996,0.0
 06/07  16:00:00,26904547.421130219,12977169.904799996,0.0
 06/07  17:00:00,26843036.929741499,12977169.904799996,0.0
 06/07  18:00:00,26840487.563797777,12977169.904799996,0.0
 06/07  19:00:00,12097149.111348764,0.0,0.0
 06/07  20:00:00,9677562.931875119,0.0,0.0
 06/07  21:00:00,7043864.314540652,0.0,0.0
 06/07  22:00:00,5103299.211266559,0.0,0.0
 06/07  23:00:00,4286157.13902778,0.0,0.0
 06/07  24:00:00,3343828.476018422,0.0,0.0
 06/08  01:00:00,2473751.6726068279,0.0,0.0
 06/08  02:00:00,1924388.7318526698,0.0,0.0
 06/08  03:00:00,1621249.1433546674,0.0,0.0
 06/08  04:00:00,1130584.9022725977,0.0,0.0
 06/08  05:00:00,967973.610303742,0.0,0.0
 06/08  06:00:00,988630.2660874011,0.0,0.0
 06/08  07:00:00,1159704.5176442646,0.0,0.0
 06/08  08:00:00,1887849.5649771165,0.0,0.0
 06/08  09:00:00,2775288.6482003566,0.0,0.0
 06/08  10:00:00,3489013.955052998,0.0,0.0
 06/08  11:00:00,4821898.069150641,0.0,0.0
 06/08  12:00:00,6860790.390491737,0.0,0.0
 06/08  13:00:00,6985804.551996728,0.0,0.0
 06/08  14:00:00,9660248.480723314,0.0,0.0
 06/08  15:00:00,12186624.938165166,0.0,0.0
 06/08  16:00:00,11526787.362164513,0.0,0.0
 06/08  17:00:00,12281666.59123966,0.0,0.0
 06/08  18:00:00,13601262.91056305,0.0,0.0
 06/08  19:00:00,11571627.92552645,0.0,0.0
 06/08  20:00:00,8682472.570578237,0.0,0.0
 06/08  21:00:00,5992673.995382679,0.0,0.0
 06/08  22:00:00,4813153.100246458,0.0,0.0
 06/08  23:00:00,3760440.521728173,0.0,0.0
 06/08  24:00:00,2496590.104413087,0.0,0.0
 06/09  01:00:00,2333142.5435260708,0.0,0.0
 06/09  02:00:00,2028111.9537029663,0.0,0.0
 06/09  03:00:00,1269894.4420044355,0.0,0.0
 06/09  04:00:00,1641911.5302236309,0.0,0.0
 06/09  05:00:00,2042606.4548962778,0.0,0.0
 06/09  06:00:00,1841743.8532515797,0.0,0.0
 06/09  07:00:00,1681809.1050804426,0.0,0.0
 06/09  08:00:00,1649501.1750087899,0.0,0.0
 06/09  09:00:00,2397740.8178304696,0.0,0.0
 06/09  10:00:00,2961152.9097421669,0.0,0.0
 06/09  11:00:00,3732298.841248495,0.0,0.0
 06/09  12:00:00,4245477.754864598,0.0,0.0
 06/09  13:00:00,4590641.112947069,0.0,0.0
 06/09  14:00:00,6663349.891743695,0.0,0.0
 06/09  15:00:00,7843262.296325126,0.0,0.0
 06/09  16:00:00,6934780.918714752,0.0,0.0
 06/09  17:00:00,7191866.274378251,0.0,0.0
 06/09  18:00:00,7022788.353287048,0.0,0.0
 06/09  19:00:00,5780075.9159625419,0.0,0.0
 06/09  20:00:00,4788321.28614856,0.0,0.0
 06/09  21:00:00,3544298.690531378,0.0,0.0
 06/09  22:00:00,2549912.2724930758,0.0,0.0
 06/09  23:00:00,1827785.3162006024,0.0,0.0
 06/09  24:00:00,1148921.2486694835,0.0,0.0
 06/10  01:00:00,966528.0154354514,0.0,0.0
 06/10  02:00:00,966528.0154354514,0.0,0.0
 06/10  03:00:00,966528.0154354514,0.0,0.0
 06/10  04:00:00,966528.0154354514,0.0,0.0
 06/10  05:00:00,966528.0154354514,0.0,0.0
 06/10  06:00:00,966528.0154354514,0.0,0.0
 06/10  07:00:00,14007523.58387068,12977169.904799996,0.0
 06/10  08:00:00,16258821.157746135,12977169.904799996,0.0
 06/10  09:00:00,20111416.935735793,12977169.904799996,0.0
 06/10  10:00:00,22829698.82302363,12977169.904799996,0.0
 06/10  11:00:00,25751579.197021765,12977169.904799996,0.0
 06/10  12:00:00,26207788.040344284,12977169.904799996,0.0
 06/10  13:00:00,24933735.607147125,12977169.904799996,0.0
 06/10  14:00:00,25977860.4911425,12977169.904799996,0.0
 06/10  15:00:00,26855303.119439816,12977169.904799996,0.0
 06/10  16:00:00,26668337.324745604,12977169.904799996,0.0
 06/10  17:00:00,26821706.94577708,12977169.904799996,0.0
 06/10  18:00:00,26954020.29305487,12977169.904799996,0.0
 06/10  19:00:00,13291434.140753856,0.0,0.0
 06/10  20:00:00,9819810.216274208,0.0,0.0
 06/10  21:00:00,6038188.273367187,0.0,0.0
 06/10  22:00:00,3502361.5195711075,0.0,0.0
 06/10  23:00:00,2422276.053938022,0.0,0.0
 06/10  24:00:00,1520809.542874875,0.0,0.0
 06/11  01:00:00,966528.0154354514,0.0,0.0
 06/11  02:00:00,966528.0154354514,0.0,0.0
 06/11  03:00:00,966528.0154354514,0.0,0.0
 06/11  04:00:00,966528.0154354514,0.0,0.0
 06/11  05:00:00,966528.0154354514,0.0,0.0
 06/11  06:00:00,966528.0154354514,0.0,0.0
 06/11  07:00:00,13943697.920235448,12977169.904799996,0.0
 06/11  08:00:00,14953901.205230426,12977169.904799996,0.0
 06/11  09:00:00,19521455.376487428,12977169.904799996,0.0
 06/11  10:00:00,23320004.24826812,12977169.904799996,0.0
 06/11  11:00:00,25865160.706566954,12977169.904799996,0.0
 06/11  12:00:00,26356039.682324646,12977169.904799996,0.0
 06/11  13:00:00,26237410.85192766,12977169.904799996,0.0
 06/11  14:00:00,26954669.377794967,12977169.904799996,0.0
 06/11  15:00:00,27139149.259518379,12977169.904799996,0.0
 06/11  16:00:00,27051650.37305756,12977169.904799996,0.0
 06/11  17:00:00,27238035.032668353,12977169.904799996,0.0
 06/11  18:00:00,27408383.04061418,12977169.904799996,0.0
 06/11  19:00:00,14195381.915544879,0.0,0.0
 06/11  20:00:00,12448335.942252385,0.0,0.0
 06/11  21:00:00,8836111.685219657,0.0,0.0
 06/11  22:00:00,6179699.285802924,0.0,0.0
 06/11  23:00:00,4130493.343842268,0.0,0.0
 06/11  24:00:00,2555339.3581950596,0.0,0.0
 06/12  01:00:00,1495462.9561062388,0.0,0.0
 06/12  02:00:00,974665.1073815948,0.0,0.0
 06/12  03:00:00,966528.0154354514,0.0,0.0
 06/12  04:00:00,966528.0154354514,0.0,0.0
 06/12  05:00:00,966528.0154354514,0.0,0.0
 06/12  06:00:00,966528.0154354514,0.0,0.0
 06/12  07:00:00,13943697.920235448,12977169.904799996,0.0
 06/12  08:00:00,15981756.87690339,12977169.904799996,0.0
 06/12  09:00:00,22005337.333750015,12977169.904799996,0.0
 06/12  10:00:00,24791345.086221208,12977169.904799996,0.0
 06/12  11:00:00,26546529.937843585,12977169.904799996,0.0
 06/12  12:00:00,27293842.42038881,12977169.904799996,0.0
 06/12  13:00:00,27397587.972257228,12977169.904799996,0.0
 06/12  14:00:00,27644332.620018748,12977169.904799996,0.0
 06/12  15:00:00,28220860.819725265,12977169.904799996,0.0
 06/12  16:00:00,28228417.24338444,12977169.904799996,0.0
 06/12  17:00:00,28572389.174769805,12977169.904799996,0.0
 06/12  18:00:00,29012768.783296139,12977169.904799996,0.0
 06/12  19:00:00,15244846.076372493,0.0,0.0
 06/12  20:00:00,14998042.826606289,0.0,0.0
 06/12  21:00:00,12263093.883464015,0.0,0.0
 06/12  22:00:00,9796816.913376525,0.0,0.0
 06/12  23:00:00,7219181.402718458,0.0,0.0
 06/12  24:00:00,4658375.822433043,0.0,0.0
 06/13  01:00:00,4062464.7853694187,0.0,0.0
 06/13  02:00:00,2671045.5316147387,0.0,0.0
 06/13  03:00:00,1603406.5715357119,0.0,0.0
 06/13  04:00:00,1708597.239866381,0.0,0.0
 06/13  05:00:00,1127944.3750835616,0.0,0.0
 06/13  06:00:00,966528.0154354514,0.0,0.0
 06/13  07:00:00,14379621.554575859,12977169.904799996,0.0
 06/13  08:00:00,18643790.138187637,12977169.904799996,0.0
 06/13  09:00:00,24187402.019669966,12977169.904799996,0.0
 06/13  10:00:00,26224932.234209576,12977169.904799996,0.0
 06/13  11:00:00,26499369.880469607,12977169.904799996,0.0
 06/13  12:00:00,27550526.249444397,12977169.904799996,0.0
 06/13  13:00:00,28016150.422732928,12977169.904799996,0.0
 06/13  14:00:00,28552893.814211258,12977169.904799996,0.0
 06/13  15:00:00,29326967.54045676,12977169.904799996,0.0
 06/13  16:00:00,29312754.162278974,12977169.904799996,0.0
 06/13  17:00:00,29808968.033207075,12977169.904799996,0.0
 06/13  18:00:00,30329229.28070391,12977169.904799996,0.0
 06/13  19:00:00,16099014.27347419,0.0,0.0
 06/13  20:00:00,15526664.97916972,0.0,0.0
 06/13  21:00:00,14312515.025653692,0.0,0.0
 06/13  22:00:00,11015912.260620755,0.0,0.0
 06/13  23:00:00,8824750.704206279,0.0,0.0
 06/13  24:00:00,6446065.559988825,0.0,0.0
 06/14  01:00:00,5147753.183832885,0.0,0.0
 06/14  02:00:00,4400342.85931968,0.0,0.0
 06/14  03:00:00,3462865.2191523767,0.0,0.0
 06/14  04:00:00,2825429.2293819489,0.0,0.0
 06/14  05:00:00,2076180.4608081042,0.0,0.0
 06/14  06:00:00,1460549.4968462086,0.0,0.0
 06/14  07:00:00,16545800.366966259,12977169.904799996,0.0
 06/14  08:00:00,20317995.86691299,12977169.904799996,0.0
 06/14  09:00:00,25868137.39155346,12977169.904799996,0.0
 06/14  10:00:00,27044768.885297937,12977169.904799996,0.0
 06/14  11:00:00,27937136.324025178,12977169.904799996,0.0
 06/14  12:00:00,28775063.43658504,12977169.904799996,0.0
 06/14  13:00:00,28480044.486449638,12977169.904799996,0.0
 06/14  14:00:00,28937309.025340469,12977169.904799996,0.0
 06/14  15:00:00,29668588.18412327,12977169.904799996,0.0
 06/14  16:00:00,29849507.39949634,12977169.904799996,0.0
 06/14  17:00:00,30916271.04428055,12977169.904799996,0.0
 06/14  18:00:00,31791013.8356528,12977169.904799996,0.0
 06/14  19:00:00,17236003.530279533,0.0,0.0
 06/14  20:00:00,16433357.079366148,0.0,0.0
 06/14  21:00:00,15584916.543758113,0.0,0.0
 06/14  22:00:00,13728222.858354712,0.0,0.0
 06/14  23:00:00,10906404.727695659,0.0,0.0
 06/14  24:00:00,8405092.255264236,0.0,0.0
 06/15  01:00:00,6889788.501107123,0.0,0.0
 06/15  02:00:00,5956463.506226791,0.0,0.0
 06/15  03:00:00,5137351.044676377,0.0,0.0
 06/15  04:00:00,4375016.543466317,0.0,0.0
 06/15  05:00:00,3684677.672927551,0.0,0.0
 06/15  06:00:00,3190931.615411482,0.0,0.0
 06/15  07:00:00,3362163.56206033,0.0,0.0
 06/15  08:00:00,6193107.330793051,0.0,0.0
 06/15  09:00:00,12217071.134432016,0.0,0.0
 06/15  10:00:00,14621805.818404504,0.0,0.0
 06/15  11:00:00,15146535.644260547,0.0,0.0
 06/15  12:00:00,15805014.846708589,0.0,0.0
 06/15  13:00:00,15976466.047048936,0.0,0.0
 06/15  14:00:00,16552869.414137276,0.0,0.0
 06/15  15:00:00,17060771.684503497,0.0,0.0
 06/15  16:00:00,17307832.9036378,0.0,0.0
 06/15  17:00:00,18543969.48436385,0.0,0.0
 06/15  18:00:00,18287713.692669047,0.0,0.0
 06/15  19:00:00,17452630.2481578,0.0,0.0
 06/15  20:00:00,15996830.549328044,0.0,0.0
 06/15  21:00:00,15343413.044156244,0.0,0.0
 06/15  22:00:00,13495462.225889774,0.0,0.0
 06/15  23:00:00,11153718.562990044,0.0,0.0
 06/15  24:00:00,9355215.594578863,0.0,0.0
 06/16  01:00:00,7872345.399101304,0.0,0.0
 06/16  02:00:00,6819603.063074279,0.0,0.0
 06/16  03:00:00,5968982.743474568,0.0,0.0
 06/16  04:00:00,5033085.322387574,0.0,0.0
 06/16  05:00:00,4307396.409408024,0.0,0.0
 06/16  06:00:00,3347747.045888692,0.0,0.0
 06/16  07:00:00,3690389.018775546,0.0,0.0
 06/16  08:00:00,7159469.758171583,0.0,0.0
 06/16  09:00:00,12442811.487719614,0.0,0.0
 06/16  10:00:00,14395307.0203321,0.0,0.0
 06/16  11:00:00,14973033.761914155,0.0,0.0
 06/16  12:00:00,15966099.32341225,0.0,0.0
 06/16  13:00:00,15876713.765317759,0.0,0.0
 06/16  14:00:00,16494762.410197955,0.0,0.0
 06/16  15:00:00,17368773.423859456,0.0,0.0
 06/16  16:00:00,16994455.723827106,0.0,0.0
 06/16  17:00:00,17182803.119474446,0.0,0.0
 06/16  18:00:00,18082367.19383937,0.0,0.0
 06/16  19:00:00,17127280.751828154,0.0,0.0
 06/16  20:00:00,15717219.292117019,0.0,0.0
 06/16  21:00:00,15313745.107703245,0.0,0.0
 06/16  22:00:00,13744975.655621164,0.0,0.0
 06/16  23:00:00,11662348.436125134,0.0,0.0
 06/16  24:00:00,9668366.342610717,0.0,0.0
 06/17  01:00:00,8731968.121489108,0.0,0.0
 06/17  02:00:00,7689363.887722847,0.0,0.0
 06/17  03:00:00,6026491.977181627,0.0,0.0
 06/17  04:00:00,5499306.313554979,0.0,0.0
 06/17  05:00:00,4155194.1435002784,0.0,0.0
 06/17  06:00:00,3078094.267190257,0.0,0.0
 06/17  07:00:00,18542403.25608999,12977169.904799996,0.0
 06/17  08:00:00,23529045.50594513,12977169.904799996,0.0
 06/17  09:00:00,27165435.71333777,12977169.904799996,0.0
 06/17  10:00:00,27106069.096887977,12977169.904799996,0.0
 06/17  11:00:00,27910217.201438127,12977169.904799996,0.0
 06/17  12:00:00,29207065.775653289,12977169.904799996,0.0
 06/17  13:00:00,28981627.582732805,12977169.904799996,0.0
 06/17  14:00:00,30534140.56927225,12977169.904799996,0.0
 06/17  15:00:00,32563077.530613677,12977169.904799996,0.0
 06/17  16:00:00,31885800.89866875,12977169.904799996,0.0
 06/17  17:00:00,32571395.961482627,12977169.904799996,0.0
 06/17  18:00:00,32107544.37345493,12977169.904799996,0.0
 06/17  19:00:00,17041196.00843069,0.0,0.0
 06/17  20:00:00,16108138.175020684,0.0,0.0
 06/17  21:00:00,15757685.467307426,0.0,0.0
 06/17  22:00:00,15046407.64929787,0.0,0.0
 06/17  23:00:00,12659844.820388208,0.0,0.0
 06/17  24:00:00,10793151.733881796,0.0,0.0
 06/18  01:00:00,9407800.777595908,0.0,0.0
 06/18  02:00:00,8214396.863642225,0.0,0.0
 06/18  03:00:00,6947379.566929763,0.0,0.0
 06/18  04:00:00,5957722.06081306,0.0,0.0
 06/18  05:00:00,4801420.1696731769,0.0,0.0
 06/18  06:00:00,4324106.208963931,0.0,0.0
 06/18  07:00:00,20119013.47172219,12977169.904799996,0.0
 06/18  08:00:00,25232081.174929345,12977169.904799996,0.0
 06/18  09:00:00,27429125.242015579,12977169.904799996,0.0
 06/18  10:00:00,27416512.989785084,12977169.904799996,0.0
 06/18  11:00:00,28544029.20622666,12977169.904799996,0.0
 06/18  12:00:00,29193757.811452174,12977169.904799996,0.0
 06/18  13:00:00,28790326.39903096,12977169.904799996,0.0
 06/18  14:00:00,29520453.634958734,12977169.904799996,0.0
 06/18  15:00:00,31350690.235122168,12977169.904799996,0.0
 06/18  16:00:00,31216424.735785504,12977169.904799996,0.0
 06/18  17:00:00,32764202.354772588,12977169.904799996,0.0
 06/18  18:00:00,32076941.135251784,12977169.904799996,0.0
 06/18  19:00:00,16534774.522171453,0.0,0.0
 06/18  20:00:00,15368950.746796858,0.0,0.0
 06/18  21:00:00,15198880.74404627,0.0,0.0
 06/18  22:00:00,13901844.0091157,0.0,0.0
 06/18  23:00:00,11454574.571693626,0.0,0.0
 06/18  24:00:00,9064784.750041113,0.0,0.0
 06/19  01:00:00,7691047.588274294,0.0,0.0
 06/19  02:00:00,6897079.543797926,0.0,0.0
 06/19  03:00:00,5868865.874416962,0.0,0.0
 06/19  04:00:00,4767292.626505709,0.0,0.0
 06/19  05:00:00,4118560.811672693,0.0,0.0
 06/19  06:00:00,3438564.3248269248,0.0,0.0
 06/19  07:00:00,18670727.162279447,12977169.904799996,0.0
 06/19  08:00:00,23591746.626169176,12977169.904799996,0.0
 06/19  09:00:00,27139047.76273015,12977169.904799996,0.0
 06/19  10:00:00,27370799.981666797,12977169.904799996,0.0
 06/19  11:00:00,28190932.57083053,12977169.904799996,0.0
 06/19  12:00:00,28751729.87278481,12977169.904799996,0.0
 06/19  13:00:00,29042252.955181417,12977169.904799996,0.0
 06/19  14:00:00,29641237.356161186,12977169.904799996,0.0
 06/19  15:00:00,30818780.09010946,12977169.904799996,0.0
 06/19  16:00:00,31198591.914346596,12977169.904799996,0.0
 06/19  17:00:00,32240943.07165277,12977169.904799996,0.0
 06/19  18:00:00,31053405.786886343,12977169.904799996,0.0
 06/19  19:00:00,15976836.557387036,0.0,0.0
 06/19  20:00:00,15047478.076791585,0.0,0.0
 06/19  21:00:00,14587599.8893879,0.0,0.0
 06/19  22:00:00,11428986.52809793,0.0,0.0
 06/19  23:00:00,9513648.199071315,0.0,0.0
 06/19  24:00:00,8296413.933712419,0.0,0.0
 06/20  01:00:00,6971357.03792751,0.0,0.0
 06/20  02:00:00,6055274.534569338,0.0,0.0
 06/20  03:00:00,5321848.158361681,0.0,0.0
 06/20  04:00:00,4613618.094310953,0.0,0.0
 06/20  05:00:00,4148928.457083937,0.0,0.0
 06/20  06:00:00,4070873.901077953,0.0,0.0
 06/20  07:00:00,19639829.74320809,12977169.904799996,0.0
 06/20  08:00:00,24174835.09874717,12977169.904799996,0.0
 06/20  09:00:00,24959049.07855658,12977169.904799996,0.0
 06/20  10:00:00,26515456.271856205,12977169.904799996,0.0
 06/20  11:00:00,26475051.191242957,12977169.904799996,0.0
 06/20  12:00:00,26589963.10350793,12977169.904799996,0.0
 06/20  13:00:00,26839299.49182479,12977169.904799996,0.0
 06/20  14:00:00,27196052.180402183,12977169.904799996,0.0
 06/20  15:00:00,27331267.54929249,12977169.904799996,0.0
 06/20  16:00:00,27152054.22790052,12977169.904799996,0.0
 06/20  17:00:00,27214527.642824506,12977169.904799996,0.0
 06/20  18:00:00,27288134.68575461,12977169.904799996,0.0
 06/20  19:00:00,14109577.64112609,0.0,0.0
 06/20  20:00:00,12022445.071201023,0.0,0.0
 06/20  21:00:00,8468410.393563988,0.0,0.0
 06/20  22:00:00,6588097.33808975,0.0,0.0
 06/20  23:00:00,5149691.9562561339,0.0,0.0
 06/20  24:00:00,4322978.669341696,0.0,0.0
 06/21  01:00:00,3661467.7814835098,0.0,0.0
 06/21  02:00:00,2926062.87802489,0.0,0.0
 06/21  03:00:00,2755317.0986343615,0.0,0.0
 06/21  04:00:00,2860338.8537048569,0.0,0.0
 06/21  05:00:00,2475353.500920549,0.0,0.0
 06/21  06:00:00,2110698.801147746,0.0,0.0
 06/21  07:00:00,16906486.907460698,12977169.904799996,0.0
 06/21  08:00:00,20192279.64493932,12977169.904799996,0.0
 06/21  09:00:00,24327105.748977893,12977169.904799996,0.0
 06/21  10:00:00,25001491.64157238,12977169.904799996,0.0
 06/21  11:00:00,25892026.96906712,12977169.904799996,0.0
 06/21  12:00:00,26771428.646628344,12977169.904799996,0.0
 06/21  13:00:00,26903314.035204136,12977169.904799996,0.0
 06/21  14:00:00,27259324.744544195,12977169.904799996,0.0
 06/21  15:00:00,27499479.77640925,12977169.904799996,0.0
 06/21  16:00:00,27067255.007243579,12977169.904799996,0.0
 06/21  17:00:00,26788412.52759306,12977169.904799996,0.0
 06/21  18:00:00,26771836.23158066,12977169.904799996,0.0
 06/21  19:00:00,13488617.659885358,0.0,0.0
 06/21  20:00:00,10691469.840734523,0.0,0.0
 06/21  21:00:00,7512069.257699806,0.0,0.0
 06/21  22:00:00,5478300.114175347,0.0,0.0
 06/21  23:00:00,4648015.1821029069,0.0,0.0
 06/21  24:00:00,4142057.3175634129,0.0,0.0
 06/22  01:00:00,3352136.6963210769,0.0,0.0
 06/22  02:00:00,2479634.332798055,0.0,0.0
 06/22  03:00:00,1983946.4911782039,0.0,0.0
 06/22  04:00:00,1724386.6390802635,0.0,0.0
 06/22  05:00:00,1245530.9236056819,0.0,0.0
 06/22  06:00:00,1106012.939545572,0.0,0.0
 06/22  07:00:00,1641548.4380337806,0.0,0.0
 06/22  08:00:00,3881882.286318142,0.0,0.0
 06/22  09:00:00,6754752.675838675,0.0,0.0
 06/22  10:00:00,7577690.998325109,0.0,0.0
 06/22  11:00:00,10362845.68378388,0.0,0.0
 06/22  12:00:00,12239639.26517668,0.0,0.0
 06/22  13:00:00,11961371.526315337,0.0,0.0
 06/22  14:00:00,13186205.5820207,0.0,0.0
 06/22  15:00:00,14325958.76167214,0.0,0.0
 06/22  16:00:00,14378556.968425896,0.0,0.0
 06/22  17:00:00,14235884.113954682,0.0,0.0
 06/22  18:00:00,14167553.418791203,0.0,0.0
 06/22  19:00:00,13044091.449983573,0.0,0.0
 06/22  20:00:00,9955860.339098689,0.0,0.0
 06/22  21:00:00,7026155.707691067,0.0,0.0
 06/22  22:00:00,5557515.418167604,0.0,0.0
 06/22  23:00:00,4412395.059693496,0.0,0.0
 06/22  24:00:00,3357091.414290106,0.0,0.0
 06/23  01:00:00,2762232.5077498808,0.0,0.0
 06/23  02:00:00,2276253.8720255966,0.0,0.0
 06/23  03:00:00,1592741.7679302623,0.0,0.0
 06/23  04:00:00,1314436.9712974972,0.0,0.0
 06/23  05:00:00,1015673.4543063316,0.0,0.0
 06/23  06:00:00,966528.0154354514,0.0,0.0
 06/23  07:00:00,966528.0154354514,0.0,0.0
 06/23  08:00:00,3219678.024386432,0.0,0.0
 06/23  09:00:00,8684854.534462816,0.0,0.0
 06/23  10:00:00,12909906.689394176,0.0,0.0
 06/23  11:00:00,13832382.057735336,0.0,0.0
 06/23  12:00:00,14540619.507853119,0.0,0.0
 06/23  13:00:00,13945959.103223667,0.0,0.0
 06/23  14:00:00,14394222.732288687,0.0,0.0
 06/23  15:00:00,14943659.057200879,0.0,0.0
 06/23  16:00:00,14689058.584074386,0.0,0.0
 06/23  17:00:00,14579067.538456088,0.0,0.0
 06/23  18:00:00,14518650.651832032,0.0,0.0
 06/23  19:00:00,14423702.305317462,0.0,0.0
 06/23  20:00:00,12548525.316256315,0.0,0.0
 06/23  21:00:00,9257627.079916284,0.0,0.0
 06/23  22:00:00,6399764.462728443,0.0,0.0
 06/23  23:00:00,4865749.47956743,0.0,0.0
 06/23  24:00:00,3920936.0292020237,0.0,0.0
 06/24  01:00:00,3014510.912008972,0.0,0.0
 06/24  02:00:00,2399771.2994309326,0.0,0.0
 06/24  03:00:00,1789154.553159499,0.0,0.0
 06/24  04:00:00,1118184.6491581542,0.0,0.0
 06/24  05:00:00,966528.0154354514,0.0,0.0
 06/24  06:00:00,966528.0154354514,0.0,0.0
 06/24  07:00:00,14948198.032736127,12977169.904799996,0.0
 06/24  08:00:00,19013080.336906718,12977169.904799996,0.0
 06/24  09:00:00,24391981.422625889,12977169.904799996,0.0
 06/24  10:00:00,26401706.592987636,12977169.904799996,0.0
 06/24  11:00:00,26990811.427589436,12977169.904799996,0.0
 06/24  12:00:00,27661428.273022593,12977169.904799996,0.0
 06/24  13:00:00,27670036.433908699,12977169.904799996,0.0
 06/24  14:00:00,28078643.16996971,12977169.904799996,0.0
 06/24  15:00:00,28657041.841612705,12977169.904799996,0.0
 06/24  16:00:00,28498498.80608884,12977169.904799996,0.0
 06/24  17:00:00,29051047.625795306,12977169.904799996,0.0
 06/24  18:00:00,29415994.557897405,12977169.904799996,0.0
 06/24  19:00:00,15309438.336939028,0.0,0.0
 06/24  20:00:00,15025671.094464723,0.0,0.0
 06/24  21:00:00,13506651.483347804,0.0,0.0
 06/24  22:00:00,11134663.898508834,0.0,0.0
 06/24  23:00:00,8875915.033092319,0.0,0.0
 06/24  24:00:00,6620588.840061122,0.0,0.0
 06/25  01:00:00,5868167.8257996379,0.0,0.0
 06/25  02:00:00,5116747.630818649,0.0,0.0
 06/25  03:00:00,4000160.501690001,0.0,0.0
 06/25  04:00:00,4019480.4065286328,0.0,0.0
 06/25  05:00:00,3789466.261782148,0.0,0.0
 06/25  06:00:00,2871998.613762796,0.0,0.0
 06/25  07:00:00,17722843.360385926,12977169.904799996,0.0
 06/25  08:00:00,20197514.46659614,12977169.904799996,0.0
 06/25  09:00:00,21337900.377818329,12977169.904799996,0.0
 06/25  10:00:00,23721713.80494839,12977169.904799996,0.0
 06/25  11:00:00,25673314.765421019,12977169.904799996,0.0
 06/25  12:00:00,26775635.918941469,12977169.904799996,0.0
 06/25  13:00:00,27780511.92655007,12977169.904799996,0.0
 06/25  14:00:00,28042748.208061667,12977169.904799996,0.0
 06/25  15:00:00,28484656.84376957,12977169.904799996,0.0
 06/25  16:00:00,28904465.4080533,12977169.904799996,0.0
 06/25  17:00:00,29842228.698369318,12977169.904799996,0.0
 06/25  18:00:00,30119686.185717346,12977169.904799996,0.0
 06/25  19:00:00,16026491.465770983,0.0,0.0
 06/25  20:00:00,15244629.069472528,0.0,0.0
 06/25  21:00:00,13117954.562288814,0.0,0.0
 06/25  22:00:00,10373725.594571807,0.0,0.0
