Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),Carbon Equivalent:Facility [kg](Hourly)
 03/28  06:00:00,985533.4229541953,0.0,0.0
 03/28  07:00:00,985533.4229541953,0.0,0.0
 03/28  08:00:00,13962703.327754192,12977169.904799996,0.0
 03/28  09:00:00,14604374.186593023,12977169.904799996,0.0
 03/28  10:00:00,18682660.921821987,12977169.904799996,0.0
 03/28  11:00:00,21761467.039501449,12977169.904799996,0.0
 03/28  12:00:00,22602722.267641345,12977169.904799996,0.0
 03/28  13:00:00,22804700.8158302,12977169.904799996,0.0
 03/28  14:00:00,24571089.228727424,12977169.904799996,0.0
 03/28  15:00:00,25695571.638313697,12977169.904799996,0.0
 03/28  16:00:00,25502931.899395415,12977169.904799996,0.0
 03/28  17:00:00,25482172.787973506,12977169.904799996,0.0
 03/28  18:00:00,25397113.79767867,12977169.904799996,0.0
 03/28  19:00:00,25325071.80026681,12977169.904799996,0.0
 03/28  20:00:00,8415760.547858689,0.0,0.0
 03/28  21:00:00,5523228.0901455,0.0,0.0
 03/28  22:00:00,3697480.071692516,0.0,0.0
 03/28  23:00:00,1916221.5342375288,0.0,0.0
 03/28  24:00:00,985533.4229541953,0.0,0.0
 03/29  01:00:00,985533.4229541953,0.0,0.0
 03/29  02:00:00,985533.4229541953,0.0,0.0
 03/29  03:00:00,985533.4229541953,0.0,0.0
 03/29  04:00:00,985533.4229541953,0.0,0.0
 03/29  05:00:00,985533.4229541953,0.0,0.0
 03/29  06:00:00,985533.4229541953,0.0,0.0
 03/29  07:00:00,985533.4229541953,0.0,0.0
 03/29  08:00:00,13962703.327754192,12977169.904799996,0.0
 03/29  09:00:00,13962703.327754192,12977169.904799996,0.0
 03/29  10:00:00,15803033.013549636,12977169.904799996,0.0
 03/29  11:00:00,21042791.242530388,12977169.904799996,0.0
 03/29  12:00:00,22604246.25194618,12977169.904799996,0.0
 03/29  13:00:00,22479161.40736626,12977169.904799996,0.0
 03/29  14:00:00,24375615.91634907,12977169.904799996,0.0
 03/29  15:00:00,25807516.584218805,12977169.904799996,0.0
 03/29  16:00:00,25546028.4257624,12977169.904799996,0.0
 03/29  17:00:00,25745871.65079219,12977169.904799996,0.0
 03/29  18:00:00,26009178.6933449,12977169.904799996,0.0
 03/29  19:00:00,25657714.955235047,12977169.904799996,0.0
 03/29  20:00:00,9227599.807042445,0.0,0.0
 03/29  21:00:00,6353138.60942924,0.0,0.0
 03/29  22:00:00,5335421.19302588,0.0,0.0
 03/29  23:00:00,3434416.6006977215,0.0,0.0
 03/29  24:00:00,1276124.6603144198,0.0,0.0
 03/30  01:00:00,985533.4229541953,0.0,0.0
 03/30  02:00:00,985533.4229541953,0.0,0.0
 03/30  03:00:00,985533.4229541953,0.0,0.0
 03/30  04:00:00,985533.4229541953,0.0,0.0
 03/30  05:00:00,985533.4229541953,0.0,0.0
 03/30  06:00:00,985533.4229541953,0.0,0.0
 03/30  07:00:00,985533.4229541953,0.0,0.0
 03/30  08:00:00,985533.4229541953,0.0,0.0
 03/30  09:00:00,985533.4229541953,0.0,0.0
 03/30  10:00:00,1975243.5322476954,0.0,0.0
 03/30  11:00:00,5711523.082853343,0.0,0.0
 03/30  12:00:00,6694045.663195342,0.0,0.0
 03/30  13:00:00,6798166.389432295,0.0,0.0
 03/30  14:00:00,8780517.60106536,0.0,0.0
 03/30  15:00:00,11916701.950972509,0.0,0.0
 03/30  16:00:00,13325458.863211306,0.0,0.0
 03/30  17:00:00,13153134.37287567,0.0,0.0
 03/30  18:00:00,13132918.911709762,0.0,0.0
 03/30  19:00:00,12227226.91452635,0.0,0.0
 03/30  20:00:00,8223589.688716369,0.0,0.0
 03/30  21:00:00,5459160.753006255,0.0,0.0
 03/30  22:00:00,4271054.384711031,0.0,0.0
 03/30  23:00:00,3193062.186038756,0.0,0.0
 03/30  24:00:00,2320013.702672311,0.0,0.0
 03/31  01:00:00,1599994.7939674503,0.0,0.0
 03/31  02:00:00,1048786.1562281408,0.0,0.0
 03/31  03:00:00,985533.4229541953,0.0,0.0
 03/31  04:00:00,985533.4229541953,0.0,0.0
 03/31  05:00:00,985533.4229541953,0.0,0.0
 03/31  06:00:00,985533.4229541953,0.0,0.0
 03/31  07:00:00,985533.4229541953,0.0,0.0
 03/31  08:00:00,985533.4229541953,0.0,0.0
 03/31  09:00:00,985533.4229541953,0.0,0.0
 03/31  10:00:00,2350918.3754054785,0.0,0.0
 03/31  11:00:00,5598774.890086791,0.0,0.0
 03/31  12:00:00,6691691.594005279,0.0,0.0
 03/31  13:00:00,7226392.448873989,0.0,0.0
 03/31  14:00:00,9032086.50312648,0.0,0.0
 03/31  15:00:00,12031060.747693317,0.0,0.0
 03/31  16:00:00,13301318.525723787,0.0,0.0
 03/31  17:00:00,13218803.271512285,0.0,0.0
 03/31  18:00:00,13320648.692797319,0.0,0.0
 03/31  19:00:00,11900929.743813195,0.0,0.0
 03/31  20:00:00,8261016.651884849,0.0,0.0
 03/31  21:00:00,6161813.590831775,0.0,0.0
 03/31  22:00:00,4635435.301204147,0.0,0.0
 03/31  23:00:00,3348491.5413752577,0.0,0.0
 03/31  24:00:00,2219593.429819172,0.0,0.0
 04/01  01:00:00,1278445.849808732,0.0,0.0
 04/01  02:00:00,985533.4229541953,0.0,0.0
 04/01  03:00:00,985533.4229541953,0.0,0.0
 04/01  04:00:00,985533.4229541953,0.0,0.0
 04/01  05:00:00,985533.4229541953,0.0,0.0
 04/01  06:00:00,985533.4229541953,0.0,0.0
 04/01  07:00:00,13962703.327754192,12977169.904799996,0.0
 04/01  08:00:00,13962703.327754192,12977169.904799996,0.0
 04/01  09:00:00,16356441.686351732,12977169.904799996,0.0
 04/01  10:00:00,20254634.572688488,12977169.904799996,0.0
 04/01  11:00:00,22382581.653505297,12977169.904799996,0.0
 04/01  12:00:00,22790224.417502315,12977169.904799996,0.0
 04/01  13:00:00,22666253.771953118,12977169.904799996,0.0
 04/01  14:00:00,23859914.841435218,12977169.904799996,0.0
 04/01  15:00:00,25390642.75108166,12977169.904799996,0.0
 04/01  16:00:00,25303766.19919814,12977169.904799996,0.0
 04/01  17:00:00,25234926.643849065,12977169.904799996,0.0
 04/01  18:00:00,25245976.187115276,12977169.904799996,0.0
 04/01  19:00:00,10956404.236617675,0.0,0.0
 04/01  20:00:00,6847858.719088721,0.0,0.0
 04/01  21:00:00,3794500.772307983,0.0,0.0
 04/01  22:00:00,1967682.7220661953,0.0,0.0
 04/01  23:00:00,1117620.2775058053,0.0,0.0
 04/01  24:00:00,2867963.2200900346,0.0,0.0
 04/02  01:00:00,3494890.0708097007,0.0,0.0
 04/02  02:00:00,3944963.324872173,0.0,0.0
 04/02  03:00:00,4205849.686895969,0.0,0.0
 04/02  04:00:00,5016832.918779719,0.0,0.0
 04/02  05:00:00,5496607.8949482929,0.0,0.0
 04/02  06:00:00,5677235.836461741,0.0,0.0
 04/02  07:00:00,17426066.705634975,12977169.904799996,0.0
 04/02  08:00:00,16581758.475039544,12977169.904799996,0.0
 04/02  09:00:00,14218344.770086084,12977169.904799996,0.0
 04/02  10:00:00,13962703.327754192,12977169.904799996,0.0
 04/02  11:00:00,13962703.327754192,12977169.904799996,0.0
 04/02  12:00:00,13962703.327754192,12977169.904799996,0.0
 04/02  13:00:00,13962703.327754192,12977169.904799996,0.0
 04/02  14:00:00,14330652.361669124,12977169.904799996,0.0
 04/02  15:00:00,16925044.87656444,12977169.904799996,0.0
 04/02  16:00:00,18500228.454675676,12977169.904799996,0.0
 04/02  17:00:00,20496000.237752055,12977169.904799996,0.0
 04/02  18:00:00,21568168.270394099,12977169.904799996,0.0
 04/02  19:00:00,4127079.527764966,0.0,0.0
 04/02  20:00:00,1144243.1016370073,0.0,0.0
 04/02  21:00:00,985533.4229541953,0.0,0.0
 04/02  22:00:00,985533.4229541953,0.0,0.0
 04/02  23:00:00,985533.4229541953,0.0,0.0
 04/02  24:00:00,985533.4229541953,0.0,0.0
 04/03  01:00:00,985533.4229541953,0.0,0.0
 04/03  02:00:00,1015174.914470168,0.0,0.0
 04/03  03:00:00,2083974.4086798118,0.0,0.0
 04/03  04:00:00,3189989.0561374558,0.0,0.0
 04/03  05:00:00,4028490.0177806725,0.0,0.0
 04/03  06:00:00,4303863.146317045,0.0,0.0
 04/03  07:00:00,15774877.545657013,12977169.904799996,0.0
 04/03  08:00:00,14427457.729243186,12977169.904799996,0.0
 04/03  09:00:00,13962703.327754192,12977169.904799996,0.0
 04/03  10:00:00,13962703.327754192,12977169.904799996,0.0
 04/03  11:00:00,13962703.327754192,12977169.904799996,0.0
 04/03  12:00:00,14778586.485008698,12977169.904799996,0.0
 04/03  13:00:00,15843633.27491959,12977169.904799996,0.0
 04/03  14:00:00,17623943.056213216,12977169.904799996,0.0
 04/03  15:00:00,21485503.38966533,12977169.904799996,0.0
 04/03  16:00:00,22889797.535292537,12977169.904799996,0.0
 04/03  17:00:00,23972943.785229196,12977169.904799996,0.0
 04/03  18:00:00,24456985.508548418,12977169.904799996,0.0
 04/03  19:00:00,7037030.697674967,0.0,0.0
 04/03  20:00:00,2584144.823958339,0.0,0.0
 04/03  21:00:00,985533.4229541953,0.0,0.0
 04/03  22:00:00,985533.4229541953,0.0,0.0
 04/03  23:00:00,985533.4229541953,0.0,0.0
 04/03  24:00:00,985533.4229541953,0.0,0.0
 04/04  01:00:00,985533.4229541953,0.0,0.0
 04/04  02:00:00,985533.4229541953,0.0,0.0
 04/04  03:00:00,985533.4229541953,0.0,0.0
 04/04  04:00:00,985533.4229541953,0.0,0.0
 04/04  05:00:00,985533.4229541953,0.0,0.0
 04/04  06:00:00,985533.4229541953,0.0,0.0
 04/04  07:00:00,13962703.327754192,12977169.904799996,0.0
 04/04  08:00:00,13962703.327754192,12977169.904799996,0.0
 04/04  09:00:00,13962703.327754192,12977169.904799996,0.0
 04/04  10:00:00,14435384.168216773,12977169.904799996,0.0
 04/04  11:00:00,17651011.353922648,12977169.904799996,0.0
 04/04  12:00:00,18755363.967908164,12977169.904799996,0.0
 04/04  13:00:00,19038414.43447927,12977169.904799996,0.0
 04/04  14:00:00,21668761.30284164,12977169.904799996,0.0
 04/04  15:00:00,24584431.5888471,12977169.904799996,0.0
 04/04  16:00:00,26367518.33931181,12977169.904799996,0.0
 04/04  17:00:00,27189810.315887304,12977169.904799996,0.0
 04/04  18:00:00,26443249.77635431,12977169.904799996,0.0
 04/04  19:00:00,9083832.76258853,0.0,0.0
 04/04  20:00:00,4525377.350751229,0.0,0.0
 04/04  21:00:00,1813483.4101321973,0.0,0.0
 04/04  22:00:00,990747.3517394275,0.0,0.0
 04/04  23:00:00,985533.4229541953,0.0,0.0
 04/04  24:00:00,985533.4229541953,0.0,0.0
 04/05  01:00:00,985533.4229541953,0.0,0.0
 04/05  02:00:00,985533.4229541953,0.0,0.0
 04/05  03:00:00,985533.4229541953,0.0,0.0
 04/05  04:00:00,985533.4229541953,0.0,0.0
 04/05  05:00:00,985533.4229541953,0.0,0.0
 04/05  06:00:00,985533.4229541953,0.0,0.0
 04/05  07:00:00,13962703.327754192,12977169.904799996,0.0
 04/05  08:00:00,13962703.327754192,12977169.904799996,0.0
 04/05  09:00:00,13962703.327754192,12977169.904799996,0.0
 04/05  10:00:00,14241590.1723356,12977169.904799996,0.0
 04/05  11:00:00,17730099.761078616,12977169.904799996,0.0
 04/05  12:00:00,19673791.907211204,12977169.904799996,0.0
 04/05  13:00:00,20910606.599398808,12977169.904799996,0.0
 04/05  14:00:00,22867271.95665461,12977169.904799996,0.0
 04/05  15:00:00,25360387.460398195,12977169.904799996,0.0
 04/05  16:00:00,26807451.461836734,12977169.904799996,0.0
 04/05  17:00:00,27161377.455502176,12977169.904799996,0.0
 04/05  18:00:00,27331790.185949297,12977169.904799996,0.0
 04/05  19:00:00,9646829.449048089,0.0,0.0
 04/05  20:00:00,5179874.450137872,0.0,0.0
 04/05  21:00:00,2547690.351922169,0.0,0.0
 04/05  22:00:00,1166567.1249931635,0.0,0.0
 04/05  23:00:00,985533.4229541953,0.0,0.0
 04/05  24:00:00,985533.4229541953,0.0,0.0
 04/06  01:00:00,985533.4229541953,0.0,0.0
 04/06  02:00:00,985533.4229541953,0.0,0.0
 04/06  03:00:00,985533.4229541953,0.0,0.0
 04/06  04:00:00,985533.4229541953,0.0,0.0
 04/06  05:00:00,985533.4229541953,0.0,0.0
 04/06  06:00:00,985533.4229541953,0.0,0.0
 04/06  07:00:00,985533.4229541953,0.0,0.0
 04/06  08:00:00,985533.4229541953,0.0,0.0
 04/06  09:00:00,985533.4229541953,0.0,0.0
 04/06  10:00:00,985533.4229541953,0.0,0.0
 04/06  11:00:00,1640406.6922590819,0.0,0.0
 04/06  12:00:00,3286538.00595029,0.0,0.0
 04/06  13:00:00,3906378.6291045395,0.0,0.0
 04/06  14:00:00,6239807.659372674,0.0,0.0
 04/06  15:00:00,9444524.754322432,0.0,0.0
 04/06  16:00:00,10971041.512334012,0.0,0.0
 04/06  17:00:00,12681136.099476429,0.0,0.0
 04/06  18:00:00,13859746.752298449,0.0,0.0
 04/06  19:00:00,11458676.274887545,0.0,0.0
 04/06  20:00:00,7543329.179874915,0.0,0.0
 04/06  21:00:00,5113544.07657942,0.0,0.0
 04/06  22:00:00,3959344.7467592947,0.0,0.0
 04/06  23:00:00,2566703.230405665,0.0,0.0
 04/06  24:00:00,1125366.1606076679,0.0,0.0
 04/07  01:00:00,985533.4229541953,0.0,0.0
 04/07  02:00:00,985533.4229541953,0.0,0.0
 04/07  03:00:00,985533.4229541953,0.0,0.0
 04/07  04:00:00,985533.4229541953,0.0,0.0
 04/07  05:00:00,985533.4229541953,0.0,0.0
 04/07  06:00:00,985533.4229541953,0.0,0.0
 04/07  07:00:00,985533.4229541953,0.0,0.0
 04/07  08:00:00,985533.4229541953,0.0,0.0
 04/07  09:00:00,985533.4229541953,0.0,0.0
 04/07  10:00:00,1489316.4233743298,0.0,0.0
 04/07  11:00:00,5435181.557224135,0.0,0.0
 04/07  12:00:00,7173412.336241569,0.0,0.0
 04/07  13:00:00,7179163.810722541,0.0,0.0
 04/07  14:00:00,10035438.193141936,0.0,0.0
 04/07  15:00:00,13976902.759149598,0.0,0.0
 04/07  16:00:00,14901171.926524843,0.0,0.0
 04/07  17:00:00,14921706.624865324,0.0,0.0
 04/07  18:00:00,15008245.584298885,0.0,0.0
 04/07  19:00:00,13725156.715444712,0.0,0.0
 04/07  20:00:00,8688910.705802998,0.0,0.0
 04/07  21:00:00,4966653.605642881,0.0,0.0
 04/07  22:00:00,2693209.3641806498,0.0,0.0
 04/07  23:00:00,1187194.5142900726,0.0,0.0
 04/07  24:00:00,985533.4229541953,0.0,0.0
 04/08  01:00:00,985533.4229541953,0.0,0.0
 04/08  02:00:00,985533.4229541953,0.0,0.0
 04/08  03:00:00,985533.4229541953,0.0,0.0
 04/08  04:00:00,985533.4229541953,0.0,0.0
 04/08  05:00:00,985533.4229541953,0.0,0.0
 04/08  06:00:00,985533.4229541953,0.0,0.0
 04/08  07:00:00,13962703.327754192,12977169.904799996,0.0
 04/08  08:00:00,13962703.327754192,12977169.904799996,0.0
 04/08  09:00:00,13962703.327754192,12977169.904799996,0.0
 04/08  10:00:00,15761847.336030856,12977169.904799996,0.0
 04/08  11:00:00,19687248.358621278,12977169.904799996,0.0
 04/08  12:00:00,21837747.26657801,12977169.904799996,0.0
 04/08  13:00:00,22891693.474808799,12977169.904799996,0.0
 04/08  14:00:00,24864164.398772297,12977169.904799996,0.0
 04/08  15:00:00,26634175.1699576,12977169.904799996,0.0
 04/08  16:00:00,27175084.25005606,12977169.904799996,0.0
 04/08  17:00:00,27353909.143227467,12977169.904799996,0.0
 04/08  18:00:00,26204954.890124747,12977169.904799996,0.0
 04/08  19:00:00,8753613.61008984,0.0,0.0
 04/08  20:00:00,5609616.921408865,0.0,0.0
 04/08  21:00:00,3167260.715363637,0.0,0.0
 04/08  22:00:00,1713213.698217646,0.0,0.0
 04/08  23:00:00,1046530.6798727674,0.0,0.0
 04/08  24:00:00,985533.4229541953,0.0,0.0
 04/09  01:00:00,985533.4229541953,0.0,0.0
 04/09  02:00:00,985533.4229541953,0.0,0.0
 04/09  03:00:00,985533.4229541953,0.0,0.0
 04/09  04:00:00,985533.4229541953,0.0,0.0
 04/09  05:00:00,985533.4229541953,0.0,0.0
 04/09  06:00:00,985533.4229541953,0.0,0.0
 04/09  07:00:00,13962703.327754192,12977169.904799996,0.0
 04/09  08:00:00,13962703.327754192,12977169.904799996,0.0
 04/09  09:00:00,15708701.236023128,12977169.904799996,0.0
 04/09  10:00:00,19271069.507436925,12977169.904799996,0.0
 04/09  11:00:00,22469482.22175524,12977169.904799996,0.0
 04/09  12:00:00,24052458.888116987,12977169.904799996,0.0
 04/09  13:00:00,23705330.36555402,12977169.904799996,0.0
 04/09  14:00:00,25901610.28454984,12977169.904799996,0.0
 04/09  15:00:00,27564690.623699875,12977169.904799996,0.0
 04/09  16:00:00,27474624.718953484,12977169.904799996,0.0
 04/09  17:00:00,27420189.401592759,12977169.904799996,0.0
 04/09  18:00:00,27396600.727192649,12977169.904799996,0.0
 04/09  19:00:00,13492076.309148988,0.0,0.0
 04/09  20:00:00,9744890.822046236,0.0,0.0
 04/09  21:00:00,7022323.362812581,0.0,0.0
 04/09  22:00:00,5038014.798917351,0.0,0.0
 04/09  23:00:00,3750652.935639684,0.0,0.0
 04/09  24:00:00,2701943.776790647,0.0,0.0
 04/10  01:00:00,1895336.22318886,0.0,0.0
 04/10  02:00:00,1030769.9619553731,0.0,0.0
 04/10  03:00:00,985533.4229541953,0.0,0.0
 04/10  04:00:00,985533.4229541953,0.0,0.0
 04/10  05:00:00,985533.4229541953,0.0,0.0
 04/10  06:00:00,985533.4229541953,0.0,0.0
 04/10  07:00:00,13962703.327754192,12977169.904799996,0.0
 04/10  08:00:00,14381011.234144504,12977169.904799996,0.0
 04/10  09:00:00,17478090.48265788,12977169.904799996,0.0
 04/10  10:00:00,20442522.567832866,12977169.904799996,0.0
 04/10  11:00:00,22820527.144575754,12977169.904799996,0.0
 04/10  12:00:00,23697954.447384336,12977169.904799996,0.0
 04/10  13:00:00,23632062.52701696,12977169.904799996,0.0
 04/10  14:00:00,25505271.193944497,12977169.904799996,0.0
 04/10  15:00:00,26600040.036801697,12977169.904799996,0.0
 04/10  16:00:00,26312869.673391705,12977169.904799996,0.0
 04/10  17:00:00,26193237.518887778,12977169.904799996,0.0
 04/10  18:00:00,26064379.118710754,12977169.904799996,0.0
 04/10  19:00:00,9773911.874894772,0.0,0.0
 04/10  20:00:00,6117197.53806489,0.0,0.0
 04/10  21:00:00,3840347.6808226045,0.0,0.0
 04/10  22:00:00,2009259.3808849168,0.0,0.0
 04/10  23:00:00,1043045.0254443138,0.0,0.0
 04/10  24:00:00,985533.4229541953,0.0,0.0
 04/11  01:00:00,985533.4229541953,0.0,0.0
 04/11  02:00:00,985533.4229541953,0.0,0.0
 04/11  03:00:00,985533.4229541953,0.0,0.0
 04/11  04:00:00,985533.4229541953,0.0,0.0
 04/11  05:00:00,985533.4229541953,0.0,0.0
 04/11  06:00:00,985533.4229541953,0.0,0.0
 04/11  07:00:00,13962703.327754192,12977169.904799996,0.0
 04/11  08:00:00,13962703.327754192,12977169.904799996,0.0
 04/11  09:00:00,14113841.259835188,12977169.904799996,0.0
 04/11  10:00:00,16659310.351088753,12977169.904799996,0.0
 04/11  11:00:00,19226447.622010836,12977169.904799996,0.0
 04/11  12:00:00,20360856.91083819,12977169.904799996,0.0
 04/11  13:00:00,20842687.52313305,12977169.904799996,0.0
 04/11  14:00:00,21891209.048742035,12977169.904799996,0.0
 04/11  15:00:00,23710046.509860238,12977169.904799996,0.0
 04/11  16:00:00,23996133.673629334,12977169.904799996,0.0
 04/11  17:00:00,23808290.072732714,12977169.904799996,0.0
 04/11  18:00:00,23007093.78483024,12977169.904799996,0.0
 04/11  19:00:00,6126249.1264277319,0.0,0.0
 04/11  20:00:00,3241151.5430214505,0.0,0.0
 04/11  21:00:00,1890032.2949512017,0.0,0.0
 04/11  22:00:00,1064527.6717374549,0.0,0.0
 04/11  23:00:00,985533.4229541953,0.0,0.0
 04/11  24:00:00,985533.4229541953,0.0,0.0
 04/12  01:00:00,985533.4229541953,0.0,0.0
 04/12  02:00:00,985533.4229541953,0.0,0.0
 04/12  03:00:00,985533.4229541953,0.0,0.0
 04/12  04:00:00,985533.4229541953,0.0,0.0
 04/12  05:00:00,985533.4229541953,0.0,0.0
 04/12  06:00:00,985533.4229541953,0.0,0.0
 04/12  07:00:00,13962703.327754192,12977169.904799996,0.0
 04/12  08:00:00,13962703.327754192,12977169.904799996,0.0
 04/12  09:00:00,13973587.93469381,12977169.904799996,0.0
 04/12  10:00:00,15864052.633262966,12977169.904799996,0.0
 04/12  11:00:00,18364005.10190449,12977169.904799996,0.0
 04/12  12:00:00,20214082.8254098,12977169.904799996,0.0
 04/12  13:00:00,21362831.31864955,12977169.904799996,0.0
 04/12  14:00:00,21260555.859649853,12977169.904799996,0.0
 04/12  15:00:00,20819022.379079947,12977169.904799996,0.0
 04/12  16:00:00,18145868.2720827,12977169.904799996,0.0
 04/12  17:00:00,19128176.536188988,12977169.904799996,0.0
 04/12  18:00:00,19867991.452828729,12977169.904799996,0.0
 04/12  19:00:00,3514020.1443560377,0.0,0.0
 04/12  20:00:00,1327392.7538924134,0.0,0.0
 04/12  21:00:00,985533.4229541953,0.0,0.0
 04/12  22:00:00,985533.4229541953,0.0,0.0
 04/12  23:00:00,985533.4229541953,0.0,0.0
 04/12  24:00:00,985533.4229541953,0.0,0.0
 04/13  01:00:00,985533.4229541953,0.0,0.0
 04/13  02:00:00,985533.4229541953,0.0,0.0
 04/13  03:00:00,985533.4229541953,0.0,0.0
 04/13  04:00:00,985533.4229541953,0.0,0.0
 04/13  05:00:00,985533.4229541953,0.0,0.0
 04/13  06:00:00,985533.4229541953,0.0,0.0
 04/13  07:00:00,1042134.6033854621,0.0,0.0
 04/13  08:00:00,985533.4229541953,0.0,0.0
 04/13  09:00:00,985533.4229541953,0.0,0.0
 04/13  10:00:00,985533.4229541953,0.0,0.0
 04/13  11:00:00,985533.4229541953,0.0,0.0
 04/13  12:00:00,1138444.5054143612,0.0,0.0
 04/13  13:00:00,1666359.1050581958,0.0,0.0
 04/13  14:00:00,3680085.920040358,0.0,0.0
 04/13  15:00:00,4920799.712546311,0.0,0.0
 04/13  16:00:00,5471289.419493164,0.0,0.0
 04/13  17:00:00,5870940.19237108,0.0,0.0
 04/13  18:00:00,5533132.509920181,0.0,0.0
 04/13  19:00:00,4050594.427216877,0.0,0.0
 04/13  20:00:00,1561712.1139056457,0.0,0.0
 04/13  21:00:00,985533.4229541953,0.0,0.0
 04/13  22:00:00,985533.4229541953,0.0,0.0
 04/13  23:00:00,985533.4229541953,0.0,0.0
 04/13  24:00:00,985533.4229541953,0.0,0.0
 04/14  01:00:00,985533.4229541953,0.0,0.0
 04/14  02:00:00,985533.4229541953,0.0,0.0
 04/14  03:00:00,985533.4229541953,0.0,0.0
 04/14  04:00:00,985533.4229541953,0.0,0.0
 04/14  05:00:00,1528794.0638063597,0.0,0.0
 04/14  06:00:00,2649132.83384117,0.0,0.0
 04/14  07:00:00,2815395.0460361,0.0,0.0
 04/14  08:00:00,1678756.9393148898,0.0,0.0
 04/14  09:00:00,985533.4229541953,0.0,0.0
 04/14  10:00:00,985533.4229541953,0.0,0.0
 04/14  11:00:00,985533.4229541953,0.0,0.0
 04/14  12:00:00,985533.4229541953,0.0,0.0
 04/14  13:00:00,985533.4229541953,0.0,0.0
 04/14  14:00:00,985533.4229541953,0.0,0.0
 04/14  15:00:00,985533.4229541953,0.0,0.0
 04/14  16:00:00,985533.4229541953,0.0,0.0
 04/14  17:00:00,985533.4229541953,0.0,0.0
 04/14  18:00:00,985533.4229541953,0.0,0.0
 04/14  19:00:00,985533.4229541953,0.0,0.0
 04/14  20:00:00,985533.4229541953,0.0,0.0
 04/14  21:00:00,985533.4229541953,0.0,0.0
 04/14  22:00:00,985533.4229541953,0.0,0.0
 04/14  23:00:00,985533.4229541953,0.0,0.0
 04/14  24:00:00,985533.4229541953,0.0,0.0
 04/15  01:00:00,1332448.0216568483,0.0,0.0
 04/15  02:00:00,2005948.3861762563,0.0,0.0
 04/15  03:00:00,2759084.210125506,0.0,0.0
 04/15  04:00:00,3297654.9869759979,0.0,0.0
 04/15  05:00:00,3508842.9767579126,0.0,0.0
 04/15  06:00:00,3977974.7597120788,0.0,0.0
 04/15  07:00:00,15514132.93982969,12977169.904799996,0.0
 04/15  08:00:00,14260763.668918405,12977169.904799996,0.0
 04/15  09:00:00,13962703.327754192,12977169.904799996,0.0
 04/15  10:00:00,13962703.327754192,12977169.904799996,0.0
 04/15  11:00:00,14024158.735725765,12977169.904799996,0.0
 04/15  12:00:00,14916522.349137556,12977169.904799996,0.0
 04/15  13:00:00,15201274.509071939,12977169.904799996,0.0
 04/15  14:00:00,17821948.835946647,12977169.904799996,0.0
 04/15  15:00:00,21046106.440065978,12977169.904799996,0.0
 04/15  16:00:00,21539673.661885464,12977169.904799996,0.0
 04/15  17:00:00,22225617.521175956,12977169.904799996,0.0
 04/15  18:00:00,22447325.760274609,12977169.904799996,0.0
 04/15  19:00:00,5559615.980842906,0.0,0.0
 04/15  20:00:00,1893050.1887964642,0.0,0.0
 04/15  21:00:00,985533.4229541953,0.0,0.0
 04/15  22:00:00,985533.4229541953,0.0,0.0
 04/15  23:00:00,985533.4229541953,0.0,0.0
 04/15  24:00:00,985533.4229541953,0.0,0.0
 04/16  01:00:00,985533.4229541953,0.0,0.0
 04/16  02:00:00,985533.4229541953,0.0,0.0
 04/16  03:00:00,985533.4229541953,0.0,0.0
 04/16  04:00:00,985533.4229541953,0.0,0.0
 04/16  05:00:00,1323221.475271543,0.0,0.0
 04/16  06:00:00,2177045.380879848,0.0,0.0
 04/16  07:00:00,14148035.256075532,12977169.904799996,0.0
 04/16  08:00:00,13962703.327754192,12977169.904799996,0.0
 04/16  09:00:00,13962703.327754192,12977169.904799996,0.0
 04/16  10:00:00,13962703.327754192,12977169.904799996,0.0
 04/16  11:00:00,15199664.868999506,12977169.904799996,0.0
 04/16  12:00:00,16528621.922503394,12977169.904799996,0.0
 04/16  13:00:00,16865285.195774419,12977169.904799996,0.0
 04/16  14:00:00,18609833.356478346,12977169.904799996,0.0
 04/16  15:00:00,21103877.124093798,12977169.904799996,0.0
 04/16  16:00:00,22670811.550079056,12977169.904799996,0.0
 04/16  17:00:00,24317106.100530454,12977169.904799996,0.0
 04/16  18:00:00,24481839.327540418,12977169.904799996,0.0
 04/16  19:00:00,7500367.506599417,0.0,0.0
 04/16  20:00:00,3504071.746884836,0.0,0.0
 04/16  21:00:00,1079513.5847672076,0.0,0.0
 04/16  22:00:00,985533.4229541953,0.0,0.0
 04/16  23:00:00,985533.4229541953,0.0,0.0
 04/16  24:00:00,985533.4229541953,0.0,0.0
 04/17  01:00:00,985533.4229541953,0.0,0.0
 04/17  02:00:00,985533.4229541953,0.0,0.0
 04/17  03:00:00,985533.4229541953,0.0,0.0
 04/17  04:00:00,985533.4229541953,0.0,0.0
 04/17  05:00:00,1040027.9751980249,0.0,0.0
 04/17  06:00:00,1949745.5653766909,0.0,0.0
 04/17  07:00:00,13973733.42687585,12977169.904799996,0.0
 04/17  08:00:00,13962703.327754192,12977169.904799996,0.0
 04/17  09:00:00,13962703.327754192,12977169.904799996,0.0
 04/17  10:00:00,13962703.327754192,12977169.904799996,0.0
 04/17  11:00:00,16141578.766696005,12977169.904799996,0.0
 04/17  12:00:00,18283961.875171275,12977169.904799996,0.0
 04/17  13:00:00,18948853.24730698,12977169.904799996,0.0
