Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),EMS:Adaptive Coefficient_PlantaX08_Office [](Hourly),EMS:aPMV_PlantaX08_Office [](Hourly),EMS:aPMV Heating Setpoint_PlantaX08_Office [](Hourly),EMS:aPMV Cooling Setpoint_PlantaX08_Office [](Hourly),EMS:aPMV Heating Setpoint No Tolerance_PlantaX08_Office [](Hourly),EMS:aPMV Cooling Setpoint No Tolerance_PlantaX08_Office [](Hourly),EMS:Comfortable Hours_PlantaX08_Office [H](Hourly),EMS:Discomfortable Hot Hours_PlantaX08_Office [H](Hourly),EMS:Discomfortable Cold Hours_PlantaX08_Office [H](Hourly),EMS:Discomfortable Total Hours_PlantaX08_Office [H](Hourly),EMS:Occupied hours_PlantaX08_Office [H](Hourly),PLANTAX08:OFFICE:Zone Mean Air Temperature [C](Hourly),PLANTAX08:OFFICE:Zone Operative Temperature [C](Hourly),PEOPLE PLANTAX08:OFFICE:Zone Thermal Comfort Fanger Model PMV [](Hourly),PEOPLE PLANTAX08:OFFICE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),PEOPLE PLANTAX08:OFFICE:Zone Thermal Comfort Mean Radiant Temperature [C](Hourly),PEOPLE PLANTAX08:OFFICE:Zone Thermal Comfort Operative Temperature [C](Hourly),PMV_H_SP_PLANTAX08_OFFICE:Schedule Value [](Hourly),PMV_C_SP_PLANTAX08_OFFICE:Schedule Value [](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),Carbon Equivalent:Facility [kg](Hourly)
 05/25  09:00:00,17.916666666666669,9.583333333333334,101000.0,0.0,0.0,149.08333333333335,438.6666666666667,83.55938745571923,26.989033028385199,0.0,0.30070808353295816,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,26.496653238664888,26.976264562893435,0.34547369481054487,7.6219926482458979,27.455875887121978,26.943644421454854,-0.39999999999999999,0.39999999999999999,2526106.884428209,0.0,0.0
 05/25  10:00:00,18.36666666666667,10.233333333333335,101000.0,0.0,0.0,165.5,630.75,92.4838994063204,38.87066522990578,0.0,0.4269217622819681,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,26.13862752308729,27.113953231351016,0.4239774034591471,8.748847659903675,28.08927893961474,27.154965655570324,-0.39999999999999999,0.39999999999999999,6228856.629849089,0.0,0.0
 05/25  11:00:00,20.583333333333333,9.0,101000.0,0.0,0.0,167.58333333333335,749.9166666666666,103.34676944832212,50.64250950098608,0.0,0.41282769003765887,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,25.810509308092226,27.087873903043336,0.41119046093252856,8.524374359669972,28.365238497994445,27.107145948449504,-0.39999999999999999,0.39999999999999999,8979906.297220372,0.0,0.0
 05/25  12:00:00,23.583333333333333,8.0,101000.0,2.975,290.0,186.75,779.5833333333334,119.1646358578961,61.722600216072589,0.0,0.39563970213462959,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,25.806741865073986,27.07704304281684,0.393666787535033,8.228467155168636,28.347344220559707,27.066129604095666,-0.39999999999999999,0.39999999999999999,10157143.70952039,0.0,0.0
 05/25  13:00:00,24.583333333333333,8.583333333333334,101000.0,5.1000000000000009,240.0,254.58333333333335,690.3333333333334,147.15832686181444,70.4462848296871,0.0,0.3953800623098533,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,25.9213556124258,27.088230910792978,0.3966847461527121,8.27849731512913,28.255106209160159,27.082594271075945,-0.39999999999999999,0.39999999999999999,9996894.06641476,0.0,0.0
 05/25  14:00:00,24.416666666666669,9.0,101000.0,4.516666666666667,234.16666666666667,330.5833333333333,501.5,191.42931436774817,72.7062140944909,0.0,0.4034318238735228,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,25.89185578311719,27.09712869952512,0.4043038828103676,8.406334952088969,28.30240161593305,27.104575691476854,-0.39999999999999999,0.39999999999999999,10259395.922684847,0.0,0.0
 05/25  15:00:00,23.416666666666669,9.0,101000.0,5.325,230.0,398.8333333333333,187.0,228.75778015142428,66.65711503675958,0.0,0.4027882534029239,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,25.81411368211884,27.093687328054398,0.4006363469844436,8.344856070421687,28.373260973989948,27.09472808906514,-0.39999999999999999,0.39999999999999999,10178202.396797359,0.0,0.0
 05/25  16:00:00,23.0,9.0,101000.0,6.783333333333334,230.0,279.1666666666667,44.66666666666666,249.53517572030345,56.43451844210775,0.0,0.3924389647419939,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,25.933734734288679,27.078408262491906,0.3939813491837549,8.234211364302647,28.22308179069513,27.068020927252247,-0.39999999999999999,0.39999999999999999,8967117.120185247,0.0,0.0
 05/25  17:00:00,23.0,9.583333333333334,101000.0,7.783333333333334,230.0,303.6666666666667,177.08333333333335,262.35329930221249,44.90570354510132,0.0,0.4059807917248673,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,25.876863213084829,27.088892373672225,0.406505232863442,8.443732818322623,28.30092153425962,27.10015785395318,-0.39999999999999999,0.39999999999999999,9566962.242243119,0.0,0.0
 05/25  18:00:00,22.416666666666669,10.0,101058.33333333333,8.200000000000001,230.0,227.58333333333335,300.1666666666667,272.0331610799542,33.033178993528057,0.0,0.40250326064613048,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,25.79555560007883,27.070487325284544,0.40109686271255859,8.352289652769948,28.345419050490255,27.072350056479978,-0.39999999999999999,0.39999999999999999,9647772.50834792,0.0,0.0
 05/25  19:00:00,21.88333333333334,10.233333333333335,101100.0,8.200000000000001,230.0,143.16666666666667,251.66666666666667,280.5458900049636,21.214336303155834,0.0,0.39471405173568527,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,25.86494536293289,27.047301871714227,0.39345897963953088,8.225106672576736,28.22965838049556,27.03614978602637,-0.39999999999999999,0.39999999999999999,8691248.492197238,0.0,0.0
 05/25  20:00:00,21.333333333333333,10.75,101100.0,7.033333333333334,235.83333333333335,63.583333333333339,81.33333333333333,288.88183661264466,9.711132462047475,0.0,0.3871556032356041,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,26.09535515499655,27.01530793256323,0.3870435103059114,8.120118587068293,27.935260710129897,26.99332817860795,-0.39999999999999999,0.39999999999999999,6653107.93914413,0.0,0.0
 05/25  21:00:00,19.25,11.0,101158.33333333333,5.558333333333334,228.33333333333335,6.833333333333333,6.416666666666665,297.70438600025076,-1.2149781147849304,0.0,0.38651792985707097,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,26.36573988154443,26.98160794425847,0.3867381710279348,8.115252093587927,27.59747600697251,26.959534283750725,-0.39999999999999999,0.39999999999999999,3843496.9823595525,0.0,0.0
 05/25  22:00:00,17.416666666666669,9.25,101258.33333333333,4.516666666666667,220.0,0.0,0.0,307.5805463217326,-11.234324598786296,0.0,0.39155461154010787,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,26.557513528802873,26.965125421394068,0.391476179965709,8.19238130074997,27.37273731398527,26.951453107177036,-0.39999999999999999,0.39999999999999999,1972577.0935409279,0.0,0.0
 05/25  23:00:00,15.833333333333334,8.0,101300.0,4.683333333333333,220.0,0.0,0.0,319.03403917867618,-19.896359681892219,0.0,0.3840400135697297,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,26.623421482051545,26.91392348423028,0.37749668450887627,7.971794131303478,27.20442548640901,26.922222809964138,-0.39999999999999999,0.39999999999999999,1002090.6419867054,0.0,0.0
 05/25  24:00:00,15.0,8.0,101358.33333333333,3.9333333333333337,202.5,0.0,0.0,332.43701067213666,-26.602485257453695,0.0,0.3163554664199129,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,26.413110540129084,26.72291497010009,0.3043356710555892,6.932270222566326,27.032719400071099,26.73741519205703,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 05/26  01:00:00,15.0,9.4,101458.33333333333,3.1,207.5,0.0,0.0,12.275151906687619,-30.4830904052225,0.0,0.25857096097235646,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,26.288676070785028,26.58439636678358,0.25130096746857208,6.313750126758674,26.88011666278213,26.593680266968148,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 05/26  02:00:00,13.833333333333334,10.166666666666666,101500.0,3.1,196.66666666666667,0.0,0.0,4.969248954344539,-31.344818120002939,0.0,0.2101189984792352,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,26.082959416485229,26.399506050027044,0.19813160047083112,5.8246707133010349,26.716052683568859,26.424723023229249,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
 05/26  03:00:00,13.0,10.0,101500.0,3.1,203.33333333333335,0.0,0.0,19.89984956173426,-28.877060635602434,0.0,0.13259244410877422,-0.39999999999999999,0.39999999999999999,-0.5,0.5,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,25.817248626128096,26.1798691323971,0.12203572507044826,5.31407409188473,26.5424896386661,26.195296561347658,-0.39999999999999999,0.39999999999999999,985533.4229541953,0.0,0.0
