Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),Carbon Equivalent:Facility [kg](Hourly)
 07/31  19:00:00,19498863.862494954,0.0,0.0
 07/31  20:00:00,18448728.15929622,0.0,0.0
 07/31  21:00:00,17948468.71354906,0.0,0.0
 07/31  22:00:00,17698274.718200014,0.0,0.0
 07/31  23:00:00,17385142.270837167,0.0,0.0
 07/31  24:00:00,15951805.987140559,0.0,0.0
 08/01  01:00:00,12797872.091038492,0.0,0.0
 08/01  02:00:00,10348620.14016939,0.0,0.0
 08/01  03:00:00,8477605.548013127,0.0,0.0
 08/01  04:00:00,7077931.474551324,0.0,0.0
 08/01  05:00:00,6029237.222269446,0.0,0.0
 08/01  06:00:00,5249588.235591674,0.0,0.0
 08/01  07:00:00,20258549.301013344,12977169.904799996,0.0
 08/01  08:00:00,22725233.082377957,12977169.904799996,0.0
 08/01  09:00:00,27248484.400188663,12977169.904799996,0.0
 08/01  10:00:00,29065184.308772729,12977169.904799996,0.0
 08/01  11:00:00,30113568.592307249,12977169.904799996,0.0
 08/01  12:00:00,31108566.92884822,12977169.904799996,0.0
 08/01  13:00:00,31290183.97520154,12977169.904799996,0.0
 08/01  14:00:00,31734120.969211654,12977169.904799996,0.0
 08/01  15:00:00,32793535.242203047,12977169.904799996,0.0
 08/01  16:00:00,33139344.116043237,12977169.904799996,0.0
 08/01  17:00:00,33778607.005282629,12977169.904799996,0.0
 08/01  18:00:00,33798706.05378589,12977169.904799996,0.0
 08/01  19:00:00,19514263.480663767,0.0,0.0
 08/01  20:00:00,18412025.72524315,0.0,0.0
 08/01  21:00:00,17765790.3499479,0.0,0.0
 08/01  22:00:00,17536515.383282156,0.0,0.0
 08/01  23:00:00,16084404.026927093,0.0,0.0
 08/01  24:00:00,13434903.510782408,0.0,0.0
 08/02  01:00:00,12016438.04296268,0.0,0.0
 08/02  02:00:00,10390236.218007479,0.0,0.0
 08/02  03:00:00,8882679.851928587,0.0,0.0
 08/02  04:00:00,8204532.175832223,0.0,0.0
 08/02  05:00:00,7537344.701115213,0.0,0.0
 08/02  06:00:00,6956450.041485763,0.0,0.0
 08/02  07:00:00,20880669.141084155,12977169.904799996,0.0
 08/02  08:00:00,23254094.52280708,12977169.904799996,0.0
 08/02  09:00:00,27680377.45119583,12977169.904799996,0.0
 08/02  10:00:00,29173620.396686526,12977169.904799996,0.0
 08/02  11:00:00,30717431.63381575,12977169.904799996,0.0
 08/02  12:00:00,32396541.298903988,12977169.904799996,0.0
 08/02  13:00:00,32029485.26365619,12977169.904799996,0.0
 08/02  14:00:00,33272425.003603296,12977169.904799996,0.0
 08/02  15:00:00,34994290.33831407,12977169.904799996,0.0
 08/02  16:00:00,34961180.06596218,12977169.904799996,0.0
 08/02  17:00:00,36410223.36806363,12977169.904799996,0.0
 08/02  18:00:00,35847099.01854256,12977169.904799996,0.0
 08/02  19:00:00,20209781.06384871,0.0,0.0
 08/02  20:00:00,18887701.390322228,0.0,0.0
 08/02  21:00:00,17968807.602828765,0.0,0.0
 08/02  22:00:00,17668996.504712754,0.0,0.0
 08/02  23:00:00,17241154.550394507,0.0,0.0
 08/02  24:00:00,14628856.544281437,0.0,0.0
 08/03  01:00:00,13475955.996714347,0.0,0.0
 08/03  02:00:00,11134244.577816729,0.0,0.0
 08/03  03:00:00,9211183.614152862,0.0,0.0
 08/03  04:00:00,9498792.871183677,0.0,0.0
 08/03  05:00:00,8716885.978855186,0.0,0.0
 08/03  06:00:00,7236339.795858745,0.0,0.0
 08/03  07:00:00,7289471.96879265,0.0,0.0
 08/03  08:00:00,9646287.813637533,0.0,0.0
 08/03  09:00:00,14297266.406848357,0.0,0.0
 08/03  10:00:00,16220413.377679386,0.0,0.0
 08/03  11:00:00,16887999.228523498,0.0,0.0
 08/03  12:00:00,17464638.17489324,0.0,0.0
 08/03  13:00:00,17685001.50439977,0.0,0.0
 08/03  14:00:00,18049990.469884214,0.0,0.0
 08/03  15:00:00,18580105.342920714,0.0,0.0
 08/03  16:00:00,18745507.660696124,0.0,0.0
 08/03  17:00:00,19222803.310389326,0.0,0.0
 08/03  18:00:00,18859080.23596505,0.0,0.0
 08/03  19:00:00,18232779.206639586,0.0,0.0
 08/03  20:00:00,17963157.62858873,0.0,0.0
 08/03  21:00:00,17560074.863828806,0.0,0.0
 08/03  22:00:00,16227702.819746104,0.0,0.0
 08/03  23:00:00,12946674.105999515,0.0,0.0
 08/03  24:00:00,10996005.105634034,0.0,0.0
 08/04  01:00:00,9674611.155489997,0.0,0.0
 08/04  02:00:00,8817564.045555989,0.0,0.0
 08/04  03:00:00,7572398.540686708,0.0,0.0
 08/04  04:00:00,6482915.017317303,0.0,0.0
 08/04  05:00:00,5316318.626778868,0.0,0.0
 08/04  06:00:00,4552251.2208875869,0.0,0.0
 08/04  07:00:00,4092561.815319765,0.0,0.0
 08/04  08:00:00,5562903.50608203,0.0,0.0
 08/04  09:00:00,9906807.522335396,0.0,0.0
 08/04  10:00:00,14397408.00581241,0.0,0.0
 08/04  11:00:00,16314968.672075656,0.0,0.0
 08/04  12:00:00,17022298.75780604,0.0,0.0
 08/04  13:00:00,17203595.65093654,0.0,0.0
 08/04  14:00:00,17507918.79342681,0.0,0.0
 08/04  15:00:00,17779877.412583248,0.0,0.0
 08/04  16:00:00,17802583.14071726,0.0,0.0
 08/04  17:00:00,18444503.009440368,0.0,0.0
 08/04  18:00:00,18503538.721316495,0.0,0.0
 08/04  19:00:00,17606811.754053885,0.0,0.0
 08/04  20:00:00,17169759.138540117,0.0,0.0
 08/04  21:00:00,16049118.534488623,0.0,0.0
 08/04  22:00:00,12897159.460529367,0.0,0.0
 08/04  23:00:00,10677542.244185072,0.0,0.0
 08/04  24:00:00,9230730.027356625,0.0,0.0
 08/05  01:00:00,7798166.4229683899,0.0,0.0
 08/05  02:00:00,6806284.299453812,0.0,0.0
 08/05  03:00:00,6044866.106514405,0.0,0.0
 08/05  04:00:00,5366117.766641511,0.0,0.0
 08/05  05:00:00,4179250.5136036656,0.0,0.0
 08/05  06:00:00,3169242.8183053198,0.0,0.0
 08/05  07:00:00,17575294.10557526,12977169.904799996,0.0
 08/05  08:00:00,20438519.645886475,12977169.904799996,0.0
 08/05  09:00:00,26499180.299302535,12977169.904799996,0.0
 08/05  10:00:00,28886298.221989767,12977169.904799996,0.0
 08/05  11:00:00,29733005.662072328,12977169.904799996,0.0
 08/05  12:00:00,30761634.634544717,12977169.904799996,0.0
 08/05  13:00:00,30971611.04086545,12977169.904799996,0.0
 08/05  14:00:00,31562608.598184706,12977169.904799996,0.0
 08/05  15:00:00,32925854.50714397,12977169.904799996,0.0
 08/05  16:00:00,33102855.220254497,12977169.904799996,0.0
 08/05  17:00:00,33983919.927353639,12977169.904799996,0.0
 08/05  18:00:00,34222388.80393614,12977169.904799996,0.0
 08/05  19:00:00,19272766.860390519,0.0,0.0
 08/05  20:00:00,18385531.70519422,0.0,0.0
 08/05  21:00:00,17955443.849945874,0.0,0.0
 08/05  22:00:00,17275434.369473366,0.0,0.0
 08/05  23:00:00,14304196.02235111,0.0,0.0
 08/05  24:00:00,11818592.107741911,0.0,0.0
 08/06  01:00:00,11429246.028333262,0.0,0.0
 08/06  02:00:00,10862064.052373747,0.0,0.0
 08/06  03:00:00,10005582.327242073,0.0,0.0
 08/06  04:00:00,8831819.656205416,0.0,0.0
 08/06  05:00:00,7445646.231333519,0.0,0.0
 08/06  06:00:00,6987645.991935611,0.0,0.0
 08/06  07:00:00,22885400.579210216,12977169.904799996,0.0
 08/06  08:00:00,25690240.511710537,12977169.904799996,0.0
 08/06  09:00:00,27192935.245971357,12977169.904799996,0.0
 08/06  10:00:00,29069941.939837539,12977169.904799996,0.0
 08/06  11:00:00,30054842.477864624,12977169.904799996,0.0
 08/06  12:00:00,30406425.93772049,12977169.904799996,0.0
 08/06  13:00:00,30512524.02671142,12977169.904799996,0.0
 08/06  14:00:00,31361268.50764586,12977169.904799996,0.0
 08/06  15:00:00,32324201.01587013,12977169.904799996,0.0
 08/06  16:00:00,33146513.470123725,12977169.904799996,0.0
 08/06  17:00:00,33588295.5887609,12977169.904799996,0.0
 08/06  18:00:00,33259896.713884754,12977169.904799996,0.0
 08/06  19:00:00,18909344.070296479,0.0,0.0
 08/06  20:00:00,18404592.600478665,0.0,0.0
 08/06  21:00:00,17911506.32898876,0.0,0.0
 08/06  22:00:00,17734024.826771246,0.0,0.0
 08/06  23:00:00,16399892.330423823,0.0,0.0
 08/06  24:00:00,14128781.412469073,0.0,0.0
 08/07  01:00:00,13040901.196184535,0.0,0.0
 08/07  02:00:00,11601109.491578952,0.0,0.0
 08/07  03:00:00,10735485.79810201,0.0,0.0
 08/07  04:00:00,10163750.008096127,0.0,0.0
 08/07  05:00:00,9502540.953853993,0.0,0.0
 08/07  06:00:00,7926745.096113494,0.0,0.0
 08/07  07:00:00,23746895.62264608,12977169.904799996,0.0
 08/07  08:00:00,26227493.46048477,12977169.904799996,0.0
 08/07  09:00:00,28158595.080698555,12977169.904799996,0.0
 08/07  10:00:00,29489185.212511839,12977169.904799996,0.0
 08/07  11:00:00,30532232.442878143,12977169.904799996,0.0
 08/07  12:00:00,31179650.839683426,12977169.904799996,0.0
 08/07  13:00:00,30914700.62848176,12977169.904799996,0.0
 08/07  14:00:00,31501548.712423237,12977169.904799996,0.0
 08/07  15:00:00,32955463.517209725,12977169.904799996,0.0
 08/07  16:00:00,33615495.591979179,12977169.904799996,0.0
 08/07  17:00:00,35412869.44410294,12977169.904799996,0.0
 08/07  18:00:00,35925934.408912438,12977169.904799996,0.0
 08/07  19:00:00,19694840.104047996,0.0,0.0
 08/07  20:00:00,18259043.49853853,0.0,0.0
 08/07  21:00:00,17523325.63085456,0.0,0.0
 08/07  22:00:00,16962375.823637375,0.0,0.0
 08/07  23:00:00,16434039.621958834,0.0,0.0
 08/07  24:00:00,14424060.607040415,0.0,0.0
 08/08  01:00:00,12264953.667776306,0.0,0.0
 08/08  02:00:00,11065502.36600202,0.0,0.0
 08/08  03:00:00,9348872.632780936,0.0,0.0
 08/08  04:00:00,8518268.132752356,0.0,0.0
 08/08  05:00:00,8150642.800741588,0.0,0.0
 08/08  06:00:00,7224165.657944139,0.0,0.0
 08/08  07:00:00,22366551.07337238,12977169.904799996,0.0
 08/08  08:00:00,25120465.030122214,12977169.904799996,0.0
 08/08  09:00:00,26994425.29145911,12977169.904799996,0.0
 08/08  10:00:00,28626859.688434654,12977169.904799996,0.0
 08/08  11:00:00,29925634.532044624,12977169.904799996,0.0
 08/08  12:00:00,31446886.02590375,12977169.904799996,0.0
 08/08  13:00:00,31003122.93199532,12977169.904799996,0.0
 08/08  14:00:00,31615593.948841145,12977169.904799996,0.0
 08/08  15:00:00,32388922.805431777,12977169.904799996,0.0
 08/08  16:00:00,32868953.005809908,12977169.904799996,0.0
 08/08  17:00:00,34264342.55550975,12977169.904799996,0.0
 08/08  18:00:00,33918084.20028268,12977169.904799996,0.0
 08/08  19:00:00,19058585.45033861,0.0,0.0
 08/08  20:00:00,18053857.892794379,0.0,0.0
 08/08  21:00:00,17356663.910776929,0.0,0.0
 08/08  22:00:00,15980482.422129102,0.0,0.0
 08/08  23:00:00,11890516.840432216,0.0,0.0
 08/08  24:00:00,9774904.515776579,0.0,0.0
 08/09  01:00:00,8824551.85419927,0.0,0.0
 08/09  02:00:00,8498819.91004434,0.0,0.0
 08/09  03:00:00,7478068.138092186,0.0,0.0
 08/09  04:00:00,6823030.644536842,0.0,0.0
 08/09  05:00:00,5808590.785688125,0.0,0.0
 08/09  06:00:00,4753011.851903088,0.0,0.0
 08/09  07:00:00,20711606.00842956,12977169.904799996,0.0
 08/09  08:00:00,23172755.98177186,12977169.904799996,0.0
 08/09  09:00:00,26172548.981509545,12977169.904799996,0.0
 08/09  10:00:00,28075961.536263758,12977169.904799996,0.0
 08/09  11:00:00,28899059.294030344,12977169.904799996,0.0
 08/09  12:00:00,29613002.62690337,12977169.904799996,0.0
 08/09  13:00:00,29812271.076141985,12977169.904799996,0.0
 08/09  14:00:00,30113498.765589335,12977169.904799996,0.0
 08/09  15:00:00,30883445.40401573,12977169.904799996,0.0
 08/09  16:00:00,31201932.261243758,12977169.904799996,0.0
 08/09  17:00:00,32127001.173542095,12977169.904799996,0.0
 08/09  18:00:00,32754831.843853725,12977169.904799996,0.0
 08/09  19:00:00,18096733.928673075,0.0,0.0
 08/09  20:00:00,17356811.156364994,0.0,0.0
 08/09  21:00:00,16977514.619425447,0.0,0.0
 08/09  22:00:00,16086736.833742325,0.0,0.0
 08/09  23:00:00,12426630.951447193,0.0,0.0
 08/09  24:00:00,10204976.10377882,0.0,0.0
 08/10  01:00:00,9826090.220442882,0.0,0.0
 08/10  02:00:00,8726380.765190049,0.0,0.0
 08/10  03:00:00,7792530.414658479,0.0,0.0
 08/10  04:00:00,7285107.781915978,0.0,0.0
 08/10  05:00:00,6578124.027118015,0.0,0.0
 08/10  06:00:00,5810093.478789791,0.0,0.0
 08/10  07:00:00,6192933.120550823,0.0,0.0
 08/10  08:00:00,8517531.745064423,0.0,0.0
 08/10  09:00:00,12875706.468673792,0.0,0.0
 08/10  10:00:00,14912852.539667627,0.0,0.0
 08/10  11:00:00,16321586.097974126,0.0,0.0
 08/10  12:00:00,17044281.180467264,0.0,0.0
 08/10  13:00:00,17274701.648158496,0.0,0.0
 08/10  14:00:00,17384120.96926462,0.0,0.0
 08/10  15:00:00,17728450.77268459,0.0,0.0
 08/10  16:00:00,17733096.8603548,0.0,0.0
 08/10  17:00:00,18250979.25298362,0.0,0.0
 08/10  18:00:00,18569487.637599004,0.0,0.0
 08/10  19:00:00,17941156.356028249,0.0,0.0
 08/10  20:00:00,17438052.883651705,0.0,0.0
 08/10  21:00:00,16411779.27145565,0.0,0.0
 08/10  22:00:00,14243079.841442967,0.0,0.0
 08/10  23:00:00,11923830.10628904,0.0,0.0
 08/10  24:00:00,10038851.430750607,0.0,0.0
 08/11  01:00:00,9503030.99650432,0.0,0.0
 08/11  02:00:00,9018126.41284777,0.0,0.0
 08/11  03:00:00,8550830.61014683,0.0,0.0
 08/11  04:00:00,8029442.334144707,0.0,0.0
 08/11  05:00:00,7069111.576018521,0.0,0.0
 08/11  06:00:00,6365506.391519305,0.0,0.0
 08/11  07:00:00,6139792.215082618,0.0,0.0
 08/11  08:00:00,8920183.783953866,0.0,0.0
 08/11  09:00:00,13468208.794784066,0.0,0.0
 08/11  10:00:00,14838506.23548138,0.0,0.0
 08/11  11:00:00,16624354.948198889,0.0,0.0
 08/11  12:00:00,17332158.392829554,0.0,0.0
 08/11  13:00:00,17532104.427896445,0.0,0.0
 08/11  14:00:00,17738744.657196717,0.0,0.0
 08/11  15:00:00,17926656.422048365,0.0,0.0
 08/11  16:00:00,17668773.15648337,0.0,0.0
 08/11  17:00:00,17994296.8977331,0.0,0.0
 08/11  18:00:00,18214846.88782023,0.0,0.0
 08/11  19:00:00,17600924.266791446,0.0,0.0
 08/11  20:00:00,17100994.49377472,0.0,0.0
 08/11  21:00:00,14776148.329028819,0.0,0.0
 08/11  22:00:00,12111440.023903076,0.0,0.0
 08/11  23:00:00,11385275.46957249,0.0,0.0
 08/11  24:00:00,10529845.604835228,0.0,0.0
 08/12  01:00:00,9319596.523872789,0.0,0.0
 08/12  02:00:00,8457152.966026683,0.0,0.0
 08/12  03:00:00,7566888.912619008,0.0,0.0
 08/12  04:00:00,7346137.855166826,0.0,0.0
 08/12  05:00:00,6517548.691514472,0.0,0.0
 08/12  06:00:00,5402548.029683339,0.0,0.0
 08/12  07:00:00,21398763.98362548,12977169.904799996,0.0
 08/12  08:00:00,24150809.212720049,12977169.904799996,0.0
 08/12  09:00:00,26602035.407074587,12977169.904799996,0.0
 08/12  10:00:00,28627332.335597677,12977169.904799996,0.0
 08/12  11:00:00,29188184.658834094,12977169.904799996,0.0
 08/12  12:00:00,29821233.92977667,12977169.904799996,0.0
 08/12  13:00:00,30218397.380180707,12977169.904799996,0.0
 08/12  14:00:00,30740600.04840654,12977169.904799996,0.0
 08/12  15:00:00,31463503.0563967,12977169.904799996,0.0
 08/12  16:00:00,31336778.432559588,12977169.904799996,0.0
 08/12  17:00:00,31394258.680530624,12977169.904799996,0.0
 08/12  18:00:00,31663447.37378318,12977169.904799996,0.0
 08/12  19:00:00,18075834.2981352,0.0,0.0
 08/12  20:00:00,17568664.01949894,0.0,0.0
 08/12  21:00:00,16360077.607877847,0.0,0.0
 08/12  22:00:00,13523791.31450965,0.0,0.0
 08/12  23:00:00,11559151.699000651,0.0,0.0
 08/12  24:00:00,9824755.136606627,0.0,0.0
 08/13  01:00:00,9001662.026437318,0.0,0.0
 08/13  02:00:00,8670123.297301336,0.0,0.0
 08/13  03:00:00,7345076.409155769,0.0,0.0
 08/13  04:00:00,7031243.592783643,0.0,0.0
 08/13  05:00:00,6628150.991296831,0.0,0.0
 08/13  06:00:00,5312069.982512359,0.0,0.0
 08/13  07:00:00,21038666.580473074,12977169.904799996,0.0
 08/13  08:00:00,24241283.922120118,12977169.904799996,0.0
 08/13  09:00:00,27204791.357530949,12977169.904799996,0.0
 08/13  10:00:00,28841220.713621826,12977169.904799996,0.0
 08/13  11:00:00,29086191.171895356,12977169.904799996,0.0
 08/13  12:00:00,29740163.663746265,12977169.904799996,0.0
 08/13  13:00:00,29984920.463711427,12977169.904799996,0.0
 08/13  14:00:00,30610619.18804106,12977169.904799996,0.0
 08/13  15:00:00,31215444.186162257,12977169.904799996,0.0
 08/13  16:00:00,31147334.50184522,12977169.904799996,0.0
 08/13  17:00:00,31209963.288559949,12977169.904799996,0.0
 08/13  18:00:00,31322968.992561114,12977169.904799996,0.0
 08/13  19:00:00,17423017.461032407,0.0,0.0
 08/13  20:00:00,16907422.174228833,0.0,0.0
 08/13  21:00:00,15986727.063131353,0.0,0.0
 08/13  22:00:00,13730670.922400725,0.0,0.0
 08/13  23:00:00,11382600.13251096,0.0,0.0
 08/13  24:00:00,9231187.394275248,0.0,0.0
 08/14  01:00:00,8472052.764721116,0.0,0.0
 08/14  02:00:00,8234315.439719476,0.0,0.0
 08/14  03:00:00,7718647.266067122,0.0,0.0
 08/14  04:00:00,7498580.268381745,0.0,0.0
 08/14  05:00:00,7482560.680523179,0.0,0.0
 08/14  06:00:00,7465708.4506108299,0.0,0.0
 08/14  07:00:00,23401864.5631359,12977169.904799996,0.0
 08/14  08:00:00,24769012.00659327,12977169.904799996,0.0
 08/14  09:00:00,25952725.814775964,12977169.904799996,0.0
 08/14  10:00:00,28184074.992216126,12977169.904799996,0.0
 08/14  11:00:00,28821253.20092226,12977169.904799996,0.0
 08/14  12:00:00,29751919.758725689,12977169.904799996,0.0
 08/14  13:00:00,29949906.36594134,12977169.904799996,0.0
 08/14  14:00:00,30622296.177229454,12977169.904799996,0.0
 08/14  15:00:00,31847572.207538494,12977169.904799996,0.0
 08/14  16:00:00,31475603.59594012,12977169.904799996,0.0
 08/14  17:00:00,31750127.14712855,12977169.904799996,0.0
 08/14  18:00:00,32411402.916969878,12977169.904799996,0.0
 08/14  19:00:00,17962383.731273794,0.0,0.0
 08/14  20:00:00,17289330.55702591,0.0,0.0
 08/14  21:00:00,14667367.978382295,0.0,0.0
 08/14  22:00:00,12066786.032748066,0.0,0.0
 08/14  23:00:00,9651733.494199889,0.0,0.0
 08/14  24:00:00,7613604.232470734,0.0,0.0
 08/15  01:00:00,6843165.052965779,0.0,0.0
 08/15  02:00:00,5999677.944781259,0.0,0.0
 08/15  03:00:00,5026776.054754886,0.0,0.0
 08/15  04:00:00,4828663.859276025,0.0,0.0
 08/15  05:00:00,4336621.543475148,0.0,0.0
 08/15  06:00:00,4046046.4845541587,0.0,0.0
 08/15  07:00:00,20022014.003530414,12977169.904799996,0.0
 08/15  08:00:00,21398291.429051997,12977169.904799996,0.0
 08/15  09:00:00,22365118.2874709,12977169.904799996,0.0
 08/15  10:00:00,24256693.74094881,12977169.904799996,0.0
 08/15  11:00:00,26659014.69282366,12977169.904799996,0.0
 08/15  12:00:00,28815342.782231735,12977169.904799996,0.0
 08/15  13:00:00,29290133.184961369,12977169.904799996,0.0
 08/15  14:00:00,29773034.494866596,12977169.904799996,0.0
 08/15  15:00:00,30340591.120672078,12977169.904799996,0.0
 08/15  16:00:00,30749676.662591,12977169.904799996,0.0
 08/15  17:00:00,30885588.931674456,12977169.904799996,0.0
 08/15  18:00:00,30589947.53302797,12977169.904799996,0.0
 08/15  19:00:00,17099298.224711956,0.0,0.0
 08/15  20:00:00,16325048.597003118,0.0,0.0
 08/15  21:00:00,12093322.586215139,0.0,0.0
 08/15  22:00:00,9632264.356955857,0.0,0.0
 08/15  23:00:00,7688965.411870213,0.0,0.0
 08/15  24:00:00,6268807.868917499,0.0,0.0
 08/16  01:00:00,5431163.069068978,0.0,0.0
 08/16  02:00:00,4728826.734559538,0.0,0.0
 08/16  03:00:00,3960170.364527489,0.0,0.0
 08/16  04:00:00,3739629.702591337,0.0,0.0
 08/16  05:00:00,3423254.855847465,0.0,0.0
 08/16  06:00:00,3258473.0248523966,0.0,0.0
 08/16  07:00:00,18357392.652985876,12977169.904799996,0.0
 08/16  08:00:00,20832947.204818034,12977169.904799996,0.0
 08/16  09:00:00,25801816.837112085,12977169.904799996,0.0
 08/16  10:00:00,26148208.618716659,12977169.904799996,0.0
 08/16  11:00:00,28485027.61601091,12977169.904799996,0.0
 08/16  12:00:00,29175849.1867584,12977169.904799996,0.0
 08/16  13:00:00,29348842.471619976,12977169.904799996,0.0
 08/16  14:00:00,29510951.922118557,12977169.904799996,0.0
 08/16  15:00:00,30028344.952314997,12977169.904799996,0.0
 08/16  16:00:00,30285752.36325769,12977169.904799996,0.0
 08/16  17:00:00,30266136.23510239,12977169.904799996,0.0
 08/16  18:00:00,29997096.0991493,12977169.904799996,0.0
 08/16  19:00:00,16579153.313111864,0.0,0.0
 08/16  20:00:00,14592165.9120888,0.0,0.0
 08/16  21:00:00,11041136.809878214,0.0,0.0
 08/16  22:00:00,8912607.968909685,0.0,0.0
 08/16  23:00:00,7515429.999757422,0.0,0.0
 08/16  24:00:00,6789580.317730414,0.0,0.0
 08/17  01:00:00,6149603.220743571,0.0,0.0
 08/17  02:00:00,5602494.86267924,0.0,0.0
 08/17  03:00:00,5044562.726987494,0.0,0.0
 08/17  04:00:00,4396721.279784701,0.0,0.0
 08/17  05:00:00,3620014.3375951519,0.0,0.0
 08/17  06:00:00,2594532.3119333025,0.0,0.0
 08/17  07:00:00,2401927.2345844099,0.0,0.0
 08/17  08:00:00,3595221.2772659708,0.0,0.0
 08/17  09:00:00,7590771.913204672,0.0,0.0
 08/17  10:00:00,12580622.163740442,0.0,0.0
 08/17  11:00:00,14396540.901490123,0.0,0.0
 08/17  12:00:00,15750776.635906876,0.0,0.0
 08/17  13:00:00,15667387.88839611,0.0,0.0
 08/17  14:00:00,17131306.672502817,0.0,0.0
 08/17  15:00:00,17741032.333192324,0.0,0.0
 08/17  16:00:00,17739133.931649388,0.0,0.0
 08/17  17:00:00,17944478.377429569,0.0,0.0
 08/17  18:00:00,18218380.314278399,0.0,0.0
 08/17  19:00:00,17724260.606779919,0.0,0.0
 08/17  20:00:00,17328867.703038239,0.0,0.0
 08/17  21:00:00,13126420.775188148,0.0,0.0
 08/17  22:00:00,10312119.274099414,0.0,0.0
 08/17  23:00:00,7603177.26866107,0.0,0.0
 08/17  24:00:00,5532048.50621174,0.0,0.0
 08/18  01:00:00,4919875.547915064,0.0,0.0
 08/18  02:00:00,4445163.00008966,0.0,0.0
 08/18  03:00:00,3931808.0058903808,0.0,0.0
 08/18  04:00:00,3992777.5107394687,0.0,0.0
 08/18  05:00:00,3441636.724874256,0.0,0.0
 08/18  06:00:00,2881185.1090393408,0.0,0.0
 08/18  07:00:00,3041340.6367245197,0.0,0.0
 08/18  08:00:00,4008321.0554996218,0.0,0.0
 08/18  09:00:00,8547720.065338657,0.0,0.0
 08/18  10:00:00,13543352.396801535,0.0,0.0
 08/18  11:00:00,15419530.434457832,0.0,0.0
 08/18  12:00:00,17265265.975384207,0.0,0.0
 08/18  13:00:00,17268834.010657494,0.0,0.0
 08/18  14:00:00,17540987.07283297,0.0,0.0
 08/18  15:00:00,17783662.863814936,0.0,0.0
 08/18  16:00:00,17880775.34023182,0.0,0.0
 08/18  17:00:00,18280509.846844704,0.0,0.0
 08/18  18:00:00,18713254.808870689,0.0,0.0
 08/18  19:00:00,18195839.9092044,0.0,0.0
 08/18  20:00:00,17634040.871280649,0.0,0.0
 08/18  21:00:00,15406069.230277248,0.0,0.0
 08/18  22:00:00,13167391.746475105,0.0,0.0
 08/18  23:00:00,11482455.918024647,0.0,0.0
 08/18  24:00:00,9587907.939321507,0.0,0.0
 08/19  01:00:00,8975577.854940145,0.0,0.0
 08/19  02:00:00,7320206.17255868,0.0,0.0
 08/19  03:00:00,5957343.362416473,0.0,0.0
 08/19  04:00:00,6297078.230772353,0.0,0.0
 08/19  05:00:00,5279805.759906568,0.0,0.0
 08/19  06:00:00,4013400.9805890575,0.0,0.0
 08/19  07:00:00,18390779.15880254,12977169.904799996,0.0
 08/19  08:00:00,20202586.494464823,12977169.904799996,0.0
 08/19  09:00:00,25691852.66417241,12977169.904799996,0.0
 08/19  10:00:00,28375460.560675537,12977169.904799996,0.0
 08/19  11:00:00,29450117.85002084,12977169.904799996,0.0
 08/19  12:00:00,30208807.720913948,12977169.904799996,0.0
 08/19  13:00:00,30485567.800481704,12977169.904799996,0.0
 08/19  14:00:00,31143648.475008795,12977169.904799996,0.0
 08/19  15:00:00,31862326.29107715,12977169.904799996,0.0
 08/19  16:00:00,30969018.291191777,12977169.904799996,0.0
 08/19  17:00:00,31860270.856480019,12977169.904799996,0.0
 08/19  18:00:00,32801791.88286914,12977169.904799996,0.0
 08/19  19:00:00,18488771.463170757,0.0,0.0
 08/19  20:00:00,17658906.850678788,0.0,0.0
 08/19  21:00:00,16558071.295663532,0.0,0.0
 08/19  22:00:00,14548935.857324234,0.0,0.0
 08/19  23:00:00,12545753.757152372,0.0,0.0
 08/19  24:00:00,10369090.981438362,0.0,0.0
 08/20  01:00:00,9284421.72765402,0.0,0.0
 08/20  02:00:00,8188892.311050224,0.0,0.0
 08/20  03:00:00,7297860.5875779469,0.0,0.0
 08/20  04:00:00,6458770.596982581,0.0,0.0
 08/20  05:00:00,5613517.376317202,0.0,0.0
 08/20  06:00:00,4916579.660802747,0.0,0.0
 08/20  07:00:00,19351671.95319303,12977169.904799996,0.0
 08/20  08:00:00,20867968.9743345,12977169.904799996,0.0
 08/20  09:00:00,25325029.470920929,12977169.904799996,0.0
 08/20  10:00:00,28247394.50613035,12977169.904799996,0.0
 08/20  11:00:00,29362343.978073688,12977169.904799996,0.0
 08/20  12:00:00,30738836.04794628,12977169.904799996,0.0
 08/20  13:00:00,30821889.32721252,12977169.904799996,0.0
 08/20  14:00:00,31280998.486762894,12977169.904799996,0.0
 08/20  15:00:00,32009296.421422498,12977169.904799996,0.0
 08/20  16:00:00,31752804.709321035,12977169.904799996,0.0
 08/20  17:00:00,31883761.09289805,12977169.904799996,0.0
 08/20  18:00:00,31794697.797653378,12977169.904799996,0.0
 08/20  19:00:00,17496782.565060889,0.0,0.0
 08/20  20:00:00,16992512.4973194,0.0,0.0
 08/20  21:00:00,15040195.99071373,0.0,0.0
 08/20  22:00:00,12826538.008380454,0.0,0.0
 08/20  23:00:00,11116839.415875964,0.0,0.0
 08/20  24:00:00,9762024.622679018,0.0,0.0
 08/21  01:00:00,9110707.79252998,0.0,0.0
 08/21  02:00:00,8488181.23496541,0.0,0.0
 08/21  03:00:00,7456925.633663465,0.0,0.0
 08/21  04:00:00,6983770.35224119,0.0,0.0
